NodeID,Y,Z,Displacement,Stress_L1,Stress_L2,Stress_L4
2530,137.481,-99.6527,2.80E+00,9.77E+01,3.63E+01,1.08E+02
2531,143.724,-106.098,2.41E+00,9.84E+01,3.42E+01,1.05E+02
2532,143.739,-99.6922,2.51E+00,9.57E+01,3.54E+01,1.03E+02
2533,131.228,-106.091,2.96E+00,1.03E+02,3.60E+01,1.16E+02
2534,131.223,-99.6841,3.08E+00,1.01E+02,3.73E+01,1.13E+02
2535,143.719,-131.209,1.98E+00,1.03E+02,2.96E+01,1.09E+02
2536,137.463,-131.208,2.18E+00,1.02E+02,3.01E+01,1.13E+02
2537,131.208,-131.208,2.37E+00,1.03E+02,3.12E+01,1.15E+02
2538,137.465,-124.955,2.32E+00,1.03E+02,3.12E+01,1.14E+02
2539,137.468,-118.684,2.45E+00,1.03E+02,3.24E+01,1.14E+02
2540,143.721,-124.957,2.10E+00,1.03E+02,3.06E+01,1.09E+02
2541,143.722,-118.694,2.21E+00,1.02E+02,3.17E+01,1.09E+02
2542,131.209,-124.954,2.53E+00,1.05E+02,3.23E+01,1.17E+02
2543,131.214,-118.689,2.68E+00,1.05E+02,3.35E+01,1.18E+02
2544,137.462,-143.716,1.86E+00,9.94E+01,2.86E+01,1.09E+02
2545,137.462,-137.461,2.03E+00,1.01E+02,2.92E+01,1.11E+02
2546,143.716,-143.715,1.70E+00,9.99E+01,2.82E+01,1.06E+02
2547,143.717,-137.462,1.85E+00,1.01E+02,2.89E+01,1.07E+02
2548,131.209,-143.718,2.00E+00,9.96E+01,2.93E+01,1.12E+02
2549,131.208,-137.462,2.19E+00,1.01E+02,3.01E+01,1.14E+02
2550,149.972,-157.117,1.22E+00,6.50E+01,6.01E+01,5.47E+01
2551,149.974,-164.266,1.03E+00,6.46E+01,5.92E+01,5.52E+01
2552,149.978,-171.417,8.26E-01,6.40E+01,5.88E+01,5.61E+01
2553,149.982,-178.566,6.01E-01,6.21E+01,5.79E+01,5.72E+01
2554,149.987,-185.716,3.61E-01,5.63E+01,5.46E+01,5.88E+01
2555,149.993,-192.864,1.27E-01,4.43E+01,4.77E+01,8.00E+01
2556,150,-200,0.00E+00,3.66E+01,4.36E+01,1.00E+02
2557,143.75,-200,0.00E+00,3.59E+01,1.49E+01,1.55E+02
2558,137.5,-200,0.00E+00,3.45E+01,1.48E+01,1.55E+02
2559,131.25,-200,0.00E+00,3.08E+01,1.27E+01,1.55E+02
2560,125,-200,0.00E+00,2.67E+01,1.08E+01,1.54E+02
2561,118.75,-200,0.00E+00,2.29E+01,9.05E+00,1.52E+02
2562,112.5,-200,0.00E+00,1.98E+01,7.74E+00,1.51E+02
2563,106.25,-200,0.00E+00,1.67E+01,6.71E+00,1.49E+02
2564,100,-200,0.00E+00,1.23E+01,5.62E+00,1.47E+02
2565,93.3333,-200,0.00E+00,8.68E+00,4.70E+00,1.46E+02
2566,86.6667,-200,0.00E+00,6.20E+00,4.30E+00,1.44E+02
2567,80,-200,0.00E+00,4.32E+00,4.42E+00,1.43E+02
2568,73.3333,-200,0.00E+00,4.48E+00,4.90E+00,1.41E+02
2569,66.6667,-200,0.00E+00,6.31E+00,5.69E+00,1.39E+02
2570,60,-200,0.00E+00,9.53E+00,6.81E+00,1.37E+02
2571,53.3333,-200,0.00E+00,1.22E+01,7.99E+00,1.35E+02
2572,46.6667,-200,0.00E+00,1.42E+01,9.24E+00,1.33E+02
2573,40,-200,0.00E+00,1.73E+01,1.08E+01,1.32E+02
2574,33.3333,-200,0.00E+00,1.96E+01,1.22E+01,1.30E+02
2575,26.6667,-200,0.00E+00,2.13E+01,1.36E+01,1.28E+02
2576,20,-200,0.00E+00,2.41E+01,1.54E+01,1.27E+02
2577,13.3333,-200,0.00E+00,2.60E+01,1.70E+01,1.24E+02
2578,6.66667,-200,0.00E+00,2.74E+01,1.84E+01,1.22E+02
2579,0,-200,0.00E+00,2.96E+01,2.05E+01,1.21E+02
2580,-6.66667,-200,0.00E+00,3.11E+01,2.22E+01,1.19E+02
2581,-13.3333,-200,0.00E+00,3.22E+01,2.38E+01,1.16E+02
2582,-20,-200,0.00E+00,3.43E+01,2.62E+01,1.15E+02
2583,-26.6667,-200,0.00E+00,3.62E+01,2.85E+01,1.13E+02
2584,-33.3333,-200,0.00E+00,3.73E+01,3.06E+01,1.11E+02
2585,-40,-200,0.00E+00,3.79E+01,3.24E+01,1.08E+02
2586,-46.6667,-200,0.00E+00,3.88E+01,3.44E+01,1.05E+02
2587,-53.3333,-200,0.00E+00,4.02E+01,3.73E+01,1.03E+02
2588,-60,-200,0.00E+00,4.10E+01,3.96E+01,9.99E+01
2589,-66.6667,-200,0.00E+00,4.16E+01,4.18E+01,9.65E+01
2590,-73.3333,-200,0.00E+00,4.26E+01,4.52E+01,9.46E+01
