NodeID,Y,Z,Displacement,Stress_L1,Stress_L2,Stress_L4
47,0.000313626,100.003,8.71E-02,5.56E-01,3.83E-01,1.28E+00
48,-6.66638,100.003,9.29E-02,7.07E-01,3.33E-01,1.62E+00
49,-13.333,100.003,9.74E-02,9.13E-01,2.57E-01,2.01E+00
50,-19.9998,100.003,1.01E-01,1.15E+00,2.22E-01,2.44E+00
51,-26.6666,100.003,1.02E-01,1.39E+00,2.33E-01,2.88E+00
52,-33.3333,100.003,1.02E-01,1.62E+00,2.45E-01,3.31E+00
53,-40,100.003,9.95E-02,1.82E+00,3.03E-01,3.71E+00
54,-46.6668,100.003,9.57E-02,1.97E+00,4.16E-01,4.05E+00
55,-53.3335,100.003,9.05E-02,2.07E+00,5.28E-01,4.32E+00
56,-60.0002,100.002,8.39E-02,2.11E+00,6.31E-01,4.51E+00
57,-66.667,100.002,7.61E-02,2.11E+00,7.24E-01,4.63E+00
58,-73.3336,100.002,6.74E-02,2.08E+00,8.05E-01,4.68E+00
59,-80.0004,100.001,5.80E-02,2.03E+00,8.68E-01,4.66E+00
60,-86.6671,100.001,4.79E-02,1.98E+00,9.04E-01,4.58E+00
61,-93.3337,100.001,3.74E-02,1.91E+00,8.97E-01,4.44E+00
62,-100,100,2.68E-02,1.81E+00,8.24E-01,4.27E+00
63,-100.001,93.3338,3.74E-02,1.91E+00,8.97E-01,4.44E+00
64,-100.001,86.6671,4.79E-02,1.98E+00,9.03E-01,4.58E+00
65,-100.001,80.0004,5.80E-02,2.04E+00,8.67E-01,4.66E+00
66,-100.002,73.3336,6.75E-02,2.08E+00,8.02E-01,4.68E+00
67,-100.002,66.6669,7.62E-02,2.11E+00,7.20E-01,4.63E+00
68,-100.002,60.0002,8.39E-02,2.11E+00,6.27E-01,4.51E+00
69,-100.003,53.3335,9.05E-02,2.07E+00,5.23E-01,4.32E+00
70,-100.003,46.6668,9.58E-02,1.97E+00,4.09E-01,4.05E+00
71,-100.003,40,9.96E-02,1.83E+00,2.97E-01,3.71E+00
72,-100.003,33.3333,1.02E-01,1.63E+00,2.40E-01,3.31E+00
73,-100.003,26.6666,1.02E-01,1.40E+00,2.28E-01,2.88E+00
74,-100.003,19.9998,1.01E-01,1.15E+00,2.19E-01,2.44E+00
75,-100.003,13.3331,9.75E-02,9.15E-01,2.63E-01,2.01E+00
76,-100.003,6.66637,9.29E-02,7.09E-01,3.44E-01,1.62E+00
77,-100.003,-0.000315974,8.71E-02,5.58E-01,3.94E-01,1.28E+00
78,-100.003,-6.66698,8.04E-02,4.73E-01,3.99E-01,1.00E+00
79,-100.002,-13.3336,7.31E-02,4.30E-01,3.59E-01,7.96E-01
80,-100.002,-20.0003,6.54E-02,4.04E-01,2.79E-01,6.61E-01
81,-100.002,-26.6669,5.75E-02,3.85E-01,1.70E-01,5.89E-01
82,-100.002,-33.3335,4.97E-02,3.76E-01,9.40E-02,5.63E-01
83,-100.001,-40.0001,4.21E-02,3.83E-01,1.52E-01,5.66E-01
84,-100.001,-46.6667,3.48E-02,4.00E-01,3.08E-01,5.84E-01
85,-100.001,-53.3333,2.80E-02,4.14E-01,4.74E-01,6.00E-01
86,-100,-59.9999,2.16E-02,4.13E-01,6.38E-01,5.99E-01
87,-100,-66.6665,1.59E-02,3.89E-01,7.94E-01,5.73E-01
88,-100,-73.333,1.10E-02,3.41E-01,9.36E-01,5.21E-01
89,-99.9998,-79.9997,6.84E-03,2.71E-01,1.06E+00,4.44E-01
90,-99.9997,-86.6663,3.63E-03,1.87E-01,1.17E+00,3.50E-01
91,-99.9996,-93.3329,1.38E-03,1.06E-01,1.26E+00,2.58E-01
92,-99.9996,-99.9996,5.95E-05,6.96E-02,1.35E+00,1.91E-01
93,-93.3329,-99.9996,1.38E-03,1.06E-01,1.26E+00,2.57E-01
94,-86.6663,-99.9997,3.63E-03,1.86E-01,1.17E+00,3.50E-01
95,-79.9997,-99.9998,6.83E-03,2.71E-01,1.06E+00,4.43E-01
96,-73.333,-100,1.10E-02,3.41E-01,9.37E-01,5.20E-01
97,-66.6665,-100,1.59E-02,3.89E-01,7.95E-01,5.73E-01
98,-59.9999,-100,2.16E-02,4.13E-01,6.40E-01,5.98E-01
99,-53.3333,-100.001,2.79E-02,4.14E-01,4.77E-01,5.99E-01
100,-46.6667,-100.001,3.48E-02,4.00E-01,3.12E-01,5.84E-01
101,-40.0001,-100.001,4.21E-02,3.82E-01,1.56E-01,5.66E-01
102,-33.3335,-100.002,4.97E-02,3.75E-01,9.34E-02,5.62E-01
103,-26.6669,-100.002,5.75E-02,3.84E-01,1.64E-01,5.88E-01
104,-20.0003,-100.002,6.53E-02,4.03E-01,2.72E-01,6.60E-01
105,-13.3336,-100.002,7.30E-02,4.29E-01,3.50E-01,7.96E-01
106,-6.66698,-100.003,8.03E-02,4.71E-01,3.89E-01,1.01E+00
107,-0.000313602,-100.003,8.71E-02,5.56E-01,3.83E-01,1.28E+00
108,6.66637,-100.003,9.29E-02,7.07E-01,3.33E-01,1.62E+00
109,13.3331,-100.003,9.74E-02,9.13E-01,2.57E-01,2.01E+00
110,19.9998,-100.003,1.01E-01,1.15E+00,2.22E-01,2.44E+00
111,26.6666,-100.003,1.02E-01,1.39E+00,2.33E-01,2.88E+00
112,33.3333,-100.003,1.02E-01,1.62E+00,2.45E-01,3.31E+00
113,40,-100.003,9.95E-02,1.82E+00,3.03E-01,3.71E+00
114,46.6668,-100.003,9.57E-02,1.97E+00,4.15E-01,4.05E+00
115,53.3335,-100.003,9.05E-02,2.07E+00,5.28E-01,4.32E+00
116,60.0002,-100.002,8.39E-02,2.11E+00,6.31E-01,4.51E+00
117,66.6669,-100.002,7.61E-02,2.11E+00,7.23E-01,4.63E+00
118,73.3336,-100.002,6.74E-02,2.08E+00,8.04E-01,4.68E+00
119,80.0004,-100.001,5.80E-02,2.04E+00,8.67E-01,4.66E+00
120,86.6671,-100.001,4.79E-02,1.98E+00,9.03E-01,4.57E+00
121,93.3338,-100.001,3.74E-02,1.91E+00,8.94E-01,4.44E+00
122,-93.3368,-0.000463372,1.34E-01,4.31E-01,1.83E-01,7.82E-01
123,-86.6707,-0.000616057,1.88E-01,9.04E-01,2.36E-01,5.59E-01
124,-80.0044,-0.000768819,2.48E-01,1.48E+00,5.37E-01,6.66E-01
125,-73.3381,-0.00091853,3.12E-01,2.04E+00,8.75E-01,9.58E-01
126,-66.6718,-0.0010631,3.80E-01,2.60E+00,1.23E+00,1.30E+00
127,-60.0054,-0.00120067,4.52E-01,3.18E+00,1.61E+00,1.66E+00
128,-53.3389,-0.00132887,5.25E-01,3.81E+00,2.03E+00,2.04E+00
129,-46.6725,-0.00144391,6.00E-01,4.53E+00,2.52E+00,2.47E+00
130,-40.0059,-0.00153947,6.75E-01,5.37E+00,3.10E+00,2.99E+00
131,-33.3392,-0.00160487,7.50E-01,6.40E+00,3.82E+00,3.62E+00
132,-26.6724,-0.00162222,8.23E-01,7.70E+00,4.77E+00,4.47E+00
133,-20.0053,-0.00156024,8.91E-01,9.42E+00,6.08E+00,5.68E+00
134,-13.3378,-0.00136626,9.52E-01,1.19E+01,8.05E+00,7.64E+00
135,-6.66959,-0.000911917,9.99E-01,1.54E+01,1.07E+01,1.07E+01
136,4.58E-06,-1.98E-06,1.02E+00,1.74E+01,1.22E+01,1.25E+01
137,6.66959,0.000908799,9.99E-01,1.54E+01,1.07E+01,1.07E+01
138,13.3378,0.00136406,9.52E-01,1.19E+01,8.04E+00,7.64E+00
139,20.0053,0.00155857,8.91E-01,9.42E+00,6.08E+00,5.68E+00
140,26.6724,0.00162097,8.23E-01,7.70E+00,4.76E+00,4.47E+00
141,33.3392,0.00160394,7.50E-01,6.40E+00,3.82E+00,3.62E+00
142,40.0059,0.00153883,6.75E-01,5.37E+00,3.10E+00,2.98E+00
143,46.6724,0.0014435,6.00E-01,4.53E+00,2.52E+00,2.47E+00
144,53.3389,0.00132868,5.25E-01,3.81E+00,2.03E+00,2.04E+00
145,60.0054,0.00120067,4.52E-01,3.18E+00,1.61E+00,1.66E+00
146,66.6718,0.00106329,3.80E-01,2.59E+00,1.23E+00,1.30E+00
147,73.3381,0.000918905,3.12E-01,2.04E+00,8.75E-01,9.58E-01
148,80.0044,0.000769392,2.48E-01,1.48E+00,5.38E-01,6.65E-01
149,86.6707,0.000616825,1.88E-01,9.04E-01,2.37E-01,5.59E-01
150,93.3368,0.000464594,1.34E-01,4.31E-01,1.85E-01,7.81E-01
151,0.000896617,6.66956,9.99E-01,1.55E+01,1.07E+01,1.07E+01
152,0.00134641,13.3378,9.52E-01,1.20E+01,8.09E+00,7.65E+00
153,0.00154859,20.0053,8.91E-01,9.45E+00,6.12E+00,5.67E+00
154,0.00161344,26.6723,8.22E-01,7.72E+00,4.80E+00,4.46E+00
155,0.00159798,33.3392,7.49E-01,6.41E+00,3.85E+00,3.61E+00
156,0.00153389,40.0058,6.75E-01,5.38E+00,3.12E+00,2.97E+00
157,0.00143925,46.6724,5.99E-01,4.53E+00,2.54E+00,2.46E+00
158,0.00132487,53.3389,5.25E-01,3.81E+00,2.05E+00,2.03E+00
159,0.00119713,60.0054,4.51E-01,3.18E+00,1.63E+00,1.65E+00
160,0.00105985,66.6718,3.80E-01,2.60E+00,1.24E+00,1.29E+00
161,0.000915435,73.3381,3.12E-01,2.04E+00,8.87E-01,9.54E-01
162,0.000765674,80.0044,2.48E-01,1.48E+00,5.49E-01,6.63E-01
163,0.000612912,86.6707,1.88E-01,9.07E-01,2.44E-01,5.60E-01
164,0.000459207,93.3368,1.34E-01,4.32E-01,1.78E-01,7.85E-01
165,-53.3391,6.66587,5.42E-01,3.48E+00,2.46E+00,1.45E+00
166,-53.339,13.3332,5.49E-01,2.94E+00,2.85E+00,8.46E-01
167,-53.3388,20.0005,5.46E-01,2.28E+00,3.11E+00,8.64E-01
168,-53.3383,26.6678,5.34E-01,1.64E+00,3.22E+00,1.55E+00
169,-53.3378,33.335,5.12E-01,1.10E+00,3.19E+00,2.29E+00
170,-53.3372,40.0021,4.83E-01,7.26E-01,3.06E+00,2.88E+00
171,-53.3366,46.6692,4.48E-01,5.26E-01,2.89E+00,3.29E+00
172,-53.3361,53.3361,4.08E-01,5.03E-01,2.68E+00,3.54E+00
173,-53.3355,60.003,3.65E-01,6.08E-01,2.46E+00,3.69E+00
174,-53.335,66.6698,3.20E-01,7.78E-01,2.23E+00,3.78E+00
175,-53.3346,73.3365,2.73E-01,9.72E-01,1.97E+00,3.83E+00
176,-53.3342,80.0032,2.25E-01,1.18E+00,1.68E+00,3.89E+00
177,-53.3339,86.6698,1.78E-01,1.42E+00,1.34E+00,3.97E+00
178,-53.3337,93.3363,1.33E-01,1.71E+00,9.64E-01,4.11E+00
179,-60.0035,46.6686,3.99E-01,4.84E-01,2.60E+00,3.37E+00
180,-66.6703,46.6682,3.47E-01,5.65E-01,2.31E+00,3.41E+00
181,-73.337,46.6678,2.95E-01,7.31E-01,2.00E+00,3.45E+00
182,-80.0036,46.6674,2.42E-01,9.51E-01,1.66E+00,3.51E+00
183,-86.6702,46.6672,1.91E-01,1.22E+00,1.28E+00,3.61E+00
184,-93.3366,46.6669,1.41E-01,1.55E+00,8.67E-01,3.78E+00
185,-73.3374,40.0009,3.13E-01,4.79E-01,1.99E+00,2.96E+00
186,-73.3378,33.3339,3.27E-01,3.85E-01,1.93E+00,2.36E+00
187,-73.3381,26.6669,3.35E-01,6.08E-01,1.81E+00,1.71E+00
188,-73.3383,19.9999,3.38E-01,1.03E+00,1.62E+00,1.06E+00
189,-73.3384,13.3329,3.35E-01,1.45E+00,1.38E+00,6.21E-01
190,-73.3383,6.66597,3.26E-01,1.79E+00,1.12E+00,6.38E-01
191,-66.6717,26.6672,4.01E-01,9.51E-01,2.26E+00,1.61E+00
192,-60.0051,26.6675,4.67E-01,1.29E+00,2.73E+00,1.56E+00
193,-66.6713,33.3342,3.89E-01,5.60E-01,2.35E+00,2.31E+00
194,-66.6709,40.0012,3.71E-01,4.35E-01,2.36E+00,2.92E+00
195,-60.0046,33.3346,4.51E-01,8.14E-01,2.76E+00,2.29E+00
196,-60.0041,40.0017,4.28E-01,5.28E-01,2.71E+00,2.91E+00
197,-66.6721,13.333,4.04E-01,1.93E+00,1.83E+00,6.22E-01
198,-60.0056,13.333,4.76E-01,2.43E+00,2.31E+00,7.10E-01
199,-66.672,20.0001,4.06E-01,1.45E+00,2.09E+00,9.28E-01
200,-60.0054,20.0003,4.76E-01,1.86E+00,2.58E+00,8.69E-01
201,-66.672,6.66591,3.95E-01,2.33E+00,1.53E+00,8.63E-01
202,-60.0056,6.66587,4.68E-01,2.88E+00,1.97E+00,1.14E+00
203,-93.3372,26.6666,1.53E-01,7.97E-01,4.67E-01,2.43E+00
204,-86.671,26.6666,2.10E-01,3.83E-01,9.21E-01,2.10E+00
205,-80.0046,26.6668,2.71E-01,3.40E-01,1.37E+00,1.86E+00
206,-86.6708,33.3335,2.07E-01,6.52E-01,1.08E+00,2.65E+00
207,-86.6706,40.0003,2.00E-01,9.59E-01,1.20E+00,3.16E+00
208,-93.3371,33.3334,1.52E-01,1.09E+00,6.20E-01,2.92E+00
209,-93.3369,40.0002,1.48E-01,1.34E+00,7.54E-01,3.38E+00
210,-80.0044,33.3337,2.66E-01,3.95E-01,1.51E+00,2.47E+00
211,-80.004,40.0006,2.56E-01,6.65E-01,1.61E+00,3.03E+00
212,-93.3372,13.333,1.48E-01,3.79E-01,2.16E-01,1.47E+00
213,-86.671,13.3329,2.05E-01,4.45E-01,5.45E-01,1.05E+00
214,-80.0047,13.3329,2.68E-01,9.45E-01,9.58E-01,7.59E-01
215,-86.6711,19.9998,2.09E-01,2.99E-01,7.39E-01,1.55E+00
216,-93.3372,19.9998,1.52E-01,5.20E-01,3.10E-01,1.94E+00
217,-80.0047,19.9998,2.72E-01,5.87E-01,1.18E+00,1.26E+00
218,-86.6709,6.66615,1.98E-01,6.91E-01,3.66E-01,6.92E-01
219,-93.337,6.66626,1.42E-01,3.82E-01,1.88E-01,1.07E+00
220,-80.0046,6.66605,2.60E-01,1.25E+00,7.34E-01,5.49E-01
221,-60.0015,73.336,2.47E-01,1.18E+00,1.91E+00,4.11E+00
222,-66.6683,73.3355,2.20E-01,1.36E+00,1.82E+00,4.30E+00
223,-73.335,73.3351,1.90E-01,1.52E+00,1.71E+00,4.41E+00
224,-80.0018,73.3346,1.59E-01,1.66E+00,1.57E+00,4.49E+00
225,-86.6686,73.3342,1.28E-01,1.80E+00,1.38E+00,4.55E+00
226,-93.3352,73.3339,9.71E-02,1.93E+00,1.13E+00,4.60E+00
227,-73.3355,66.6683,2.20E-01,1.36E+00,1.82E+00,4.30E+00
228,-73.336,60.0015,2.47E-01,1.18E+00,1.91E+00,4.11E+00
229,-73.3365,53.3346,2.73E-01,9.75E-01,1.96E+00,3.83E+00
230,-66.6693,60.0019,2.89E-01,9.89E-01,2.11E+00,4.03E+00
231,-60.0024,60.0024,3.28E-01,7.94E-01,2.30E+00,3.90E+00
232,-66.6688,66.6687,2.55E-01,1.18E+00,1.98E+00,4.19E+00
233,-60.0019,66.6693,2.89E-01,9.88E-01,2.12E+00,4.03E+00
234,-66.6698,53.3351,3.20E-01,7.80E-01,2.22E+00,3.78E+00
235,-60.003,53.3356,3.65E-01,6.09E-01,2.46E+00,3.69E+00
236,-93.3359,60.0004,1.22E-01,1.82E+00,1.03E+00,4.35E+00
237,-86.6694,60.0007,1.63E-01,1.58E+00,1.38E+00,4.24E+00
238,-80.0027,60.0011,2.05E-01,1.38E+00,1.66E+00,4.17E+00
239,-86.669,66.6675,1.46E-01,1.70E+00,1.39E+00,4.43E+00
240,-93.3356,66.6672,1.10E-01,1.89E+00,1.09E+00,4.51E+00
241,-80.0023,66.6679,1.83E-01,1.53E+00,1.63E+00,4.37E+00
242,-86.6698,53.334,1.78E-01,1.43E+00,1.34E+00,3.97E+00
243,-93.3363,53.3337,1.33E-01,1.71E+00,9.58E-01,4.10E+00
244,-80.0032,53.3343,2.25E-01,1.19E+00,1.67E+00,3.89E+00
245,-73.3339,93.3352,9.71E-02,1.93E+00,1.13E+00,4.61E+00
246,-73.3342,86.6685,1.28E-01,1.80E+00,1.38E+00,4.55E+00
247,-73.3346,80.0018,1.59E-01,1.66E+00,1.57E+00,4.49E+00
248,-66.6675,86.669,1.46E-01,1.70E+00,1.39E+00,4.43E+00
249,-60.0007,86.6694,1.63E-01,1.58E+00,1.38E+00,4.25E+00
250,-66.6672,93.3356,1.10E-01,1.89E+00,1.09E+00,4.52E+00
251,-60.0005,93.336,1.22E-01,1.82E+00,1.04E+00,4.35E+00
252,-66.6679,80.0023,1.83E-01,1.53E+00,1.63E+00,4.37E+00
253,-60.0011,80.0027,2.05E-01,1.37E+00,1.66E+00,4.17E+00
254,-93.3344,86.6674,6.79E-02,1.97E+00,1.12E+00,4.59E+00
255,-86.6677,86.6677,8.84E-02,1.93E+00,1.26E+00,4.60E+00
256,-80.001,86.6681,1.09E-01,1.87E+00,1.34E+00,4.60E+00
257,-86.6674,93.3344,6.79E-02,1.97E+00,1.12E+00,4.59E+00
258,-93.334,93.3341,5.26E-02,1.96E+00,1.04E+00,4.52E+00
259,-80.0006,93.3348,8.29E-02,1.95E+00,1.14E+00,4.63E+00
260,-86.6681,80.001,1.09E-01,1.87E+00,1.34E+00,4.60E+00
261,-93.3348,80.0006,8.29E-02,1.96E+00,1.14E+00,4.63E+00
262,-80.0014,80.0014,1.34E-01,1.78E+00,1.48E+00,4.56E+00
263,-6.66592,46.6725,6.16E-01,4.15E+00,3.05E+00,1.78E+00
264,-13.3334,46.6724,6.22E-01,3.50E+00,3.48E+00,1.01E+00
265,-20.0009,46.6721,6.16E-01,2.73E+00,3.72E+00,8.90E-01
266,-26.6683,46.6716,5.98E-01,2.01E+00,3.75E+00,1.55E+00
267,-33.3355,46.671,5.71E-01,1.43E+00,3.63E+00,2.27E+00
268,-40.0027,46.6703,5.35E-01,1.00E+00,3.41E+00,2.79E+00
269,-46.6698,46.6697,4.94E-01,7.03E-01,3.16E+00,3.11E+00
270,-26.6689,40.0046,6.60E-01,2.41E+00,4.32E+00,1.52E+00
271,-26.6695,33.3375,7.17E-01,2.87E+00,4.92E+00,1.41E+00
272,-26.6702,26.6702,7.66E-01,3.47E+00,5.52E+00,1.13E+00
273,-26.671,20.0026,8.05E-01,4.34E+00,6.01E+00,9.73E-01
274,-26.6717,13.3346,8.30E-01,5.55E+00,6.15E+00,1.72E+00
275,-26.6723,6.66646,8.36E-01,6.87E+00,5.71E+00,3.24E+00
276,-20.0026,26.671,8.05E-01,4.35E+00,6.02E+00,9.76E-01
277,-13.3346,26.6717,8.29E-01,5.59E+00,6.17E+00,1.73E+00
278,-6.66647,26.6722,8.35E-01,6.91E+00,5.74E+00,3.25E+00
279,-13.334,33.3388,7.64E-01,4.80E+00,5.09E+00,1.43E+00
280,-13.3336,40.0057,6.94E-01,4.11E+00,4.21E+00,1.20E+00
281,-20.0019,33.3382,7.47E-01,3.73E+00,5.17E+00,9.59E-01
282,-20.0013,40.0052,6.83E-01,3.20E+00,4.40E+00,9.29E-01
283,-6.66619,33.3391,7.65E-01,5.81E+00,4.61E+00,2.64E+00
284,-6.66601,40.0059,6.91E-01,4.91E+00,3.74E+00,2.17E+00
285,-13.3372,6.6676,9.55E-01,1.02E+01,9.16E+00,5.64E+00
286,-13.3362,13.3362,9.31E-01,8.07E+00,8.69E+00,3.47E+00
287,-13.3353,20.0042,8.87E-01,6.59E+00,7.44E+00,2.27E+00
288,-20.0042,13.3353,8.87E-01,6.55E+00,7.43E+00,2.26E+00
289,-20.005,6.66691,9.01E-01,8.24E+00,7.21E+00,4.10E+00
290,-20.0034,20.0034,8.53E-01,5.22E+00,6.87E+00,1.22E+00
291,-6.66762,13.3372,9.55E-01,1.03E+01,9.18E+00,5.66E+00
292,-6.66861,6.66858,9.92E-01,1.32E+01,1.09E+01,8.37E+00
293,-6.66692,20.0049,9.00E-01,8.29E+00,7.24E+00,4.11E+00
294,-46.6716,26.6683,5.98E-01,2.00E+00,3.74E+00,1.55E+00
295,-40.0046,26.6688,6.60E-01,2.40E+00,4.31E+00,1.53E+00
296,-33.3375,26.6695,7.17E-01,2.86E+00,4.91E+00,1.41E+00
297,-40.004,33.3361,6.26E-01,1.80E+00,4.07E+00,2.18E+00
298,-40.0033,40.0033,5.84E-01,1.35E+00,3.75E+00,2.58E+00
299,-46.671,33.3355,5.71E-01,1.43E+00,3.62E+00,2.27E+00
300,-46.6704,40.0027,5.35E-01,1.00E+00,3.41E+00,2.79E+00
301,-33.3368,33.3368,6.75E-01,2.26E+00,4.52E+00,1.92E+00
302,-33.3361,40.004,6.26E-01,1.80E+00,4.07E+00,2.17E+00
303,-46.6725,13.3334,6.22E-01,3.49E+00,3.46E+00,1.01E+00
304,-40.0057,13.3337,6.95E-01,4.09E+00,4.19E+00,1.20E+00
305,-33.3388,13.3341,7.64E-01,4.77E+00,5.08E+00,1.43E+00
306,-40.0052,20.0013,6.84E-01,3.18E+00,4.38E+00,9.31E-01
307,-46.6721,20.0009,6.16E-01,2.72E+00,3.71E+00,8.92E-01
308,-33.3382,20.0019,7.47E-01,3.70E+00,5.15E+00,9.60E-01
309,-40.0059,6.666,6.92E-01,4.90E+00,3.72E+00,2.18E+00
310,-46.6726,6.66591,6.17E-01,4.14E+00,3.03E+00,1.79E+00
311,-33.3391,6.66618,7.65E-01,5.79E+00,4.59E+00,2.65E+00
312,-26.6666,93.3372,1.53E-01,7.90E-01,4.78E-01,2.44E+00
313,-26.6667,86.671,2.10E-01,3.79E-01,9.31E-01,2.10E+00
314,-26.6668,80.0046,2.71E-01,3.43E-01,1.38E+00,1.87E+00
315,-26.667,73.3382,3.35E-01,6.16E-01,1.82E+00,1.71E+00
316,-26.6672,66.6717,4.01E-01,9.61E-01,2.27E+00,1.61E+00
317,-26.6675,60.0051,4.67E-01,1.30E+00,2.74E+00,1.56E+00
318,-26.6679,53.3384,5.33E-01,1.65E+00,3.23E+00,1.55E+00
319,-19.9999,73.3383,3.38E-01,1.04E+00,1.64E+00,1.06E+00
320,-13.3329,73.3384,3.35E-01,1.45E+00,1.40E+00,6.23E-01
321,-6.66597,73.3383,3.26E-01,1.80E+00,1.13E+00,6.36E-01
322,-13.3329,80.0047,2.68E-01,9.51E-01,9.70E-01,7.63E-01
323,-13.3329,86.671,2.05E-01,4.48E-01,5.57E-01,1.05E+00
324,-13.333,93.3372,1.48E-01,3.78E-01,2.19E-01,1.48E+00
325,-19.9998,86.671,2.09E-01,2.99E-01,7.49E-01,1.55E+00
326,-19.9998,80.0047,2.72E-01,5.93E-01,1.19E+00,1.26E+00
327,-19.9998,93.3372,1.52E-01,5.16E-01,3.20E-01,1.94E+00
328,-6.66615,86.6709,1.98E-01,6.95E-01,3.78E-01,6.95E-01
329,-6.66606,80.0046,2.60E-01,1.26E+00,7.47E-01,5.50E-01
330,-6.66626,93.337,1.42E-01,3.83E-01,1.85E-01,1.08E+00
331,-13.3331,53.339,5.49E-01,2.95E+00,2.86E+00,8.43E-01
332,-13.333,60.0056,4.76E-01,2.44E+00,2.33E+00,7.08E-01
333,-13.3329,66.672,4.04E-01,1.94E+00,1.84E+00,6.22E-01
334,-20.0003,60.0054,4.76E-01,1.88E+00,2.59E+00,8.70E-01
335,-20.0005,53.3388,5.46E-01,2.30E+00,3.12E+00,8.63E-01
336,-20.0001,66.6719,4.06E-01,1.46E+00,2.10E+00,9.30E-01
337,-6.66588,60.0056,4.68E-01,2.89E+00,1.98E+00,1.14E+00
338,-6.66588,53.3391,5.41E-01,3.49E+00,2.48E+00,1.45E+00
339,-6.66592,66.672,3.95E-01,2.34E+00,1.54E+00,8.58E-01
340,-46.6678,73.337,2.95E-01,7.27E-01,2.00E+00,3.45E+00
341,-40.0009,73.3375,3.13E-01,4.75E-01,2.00E+00,2.96E+00
342,-33.3339,73.3379,3.27E-01,3.87E-01,1.94E+00,2.37E+00
343,-40.0006,80.004,2.56E-01,6.59E-01,1.61E+00,3.03E+00
344,-40.0003,86.6705,2.00E-01,9.52E-01,1.20E+00,3.17E+00
