NodeID,Y,Z,Displacement,Stress_L1,Stress_L2,Stress_L4
2,99.8971,-99.8977,3.05E+00,3.19E+02,9.38E+01,3.51E+02
3,99.9007,-93.2212,3.35E+00,3.23E+02,9.84E+01,3.55E+02
4,99.9096,-86.5501,3.62E+00,3.21E+02,1.04E+02,3.53E+02
5,99.9227,-79.8837,3.86E+00,3.15E+02,1.09E+02,3.46E+02
6,99.9389,-73.2212,4.08E+00,3.04E+02,1.15E+02,3.35E+02
7,99.9568,-66.5617,4.27E+00,2.91E+02,1.21E+02,3.20E+02
8,99.9755,-59.9042,4.44E+00,2.77E+02,1.27E+02,3.04E+02
9,99.994,-53.2479,4.59E+00,2.62E+02,1.33E+02,2.88E+02
10,100.011,-46.5924,4.73E+00,2.48E+02,1.39E+02,2.72E+02
11,100.027,-39.937,4.84E+00,2.36E+02,1.45E+02,2.57E+02
12,100.041,-33.2815,4.94E+00,2.24E+02,1.51E+02,2.42E+02
13,100.053,-26.6259,5.01E+00,2.14E+02,1.57E+02,2.29E+02
14,100.063,-19.97,5.08E+00,2.05E+02,1.63E+02,2.16E+02
15,100.069,-13.3139,5.12E+00,1.97E+02,1.70E+02,2.04E+02
16,100.073,-6.65765,5.15E+00,1.90E+02,1.77E+02,1.92E+02
17,100.075,-0.00130963,5.15E+00,1.84E+02,1.85E+02,1.80E+02
18,100.073,6.65502,5.15E+00,1.79E+02,1.93E+02,1.69E+02
19,100.069,13.3112,5.12E+00,1.74E+02,2.02E+02,1.58E+02
20,100.061,19.9673,5.07E+00,1.69E+02,2.11E+02,1.47E+02
21,100.052,26.623,5.01E+00,1.65E+02,2.22E+02,1.36E+02
22,100.039,33.2785,4.93E+00,1.62E+02,2.34E+02,1.26E+02
23,100.024,39.9338,4.83E+00,1.58E+02,2.46E+02,1.15E+02
24,100.008,46.5889,4.71E+00,1.55E+02,2.60E+02,1.04E+02
25,99.9896,53.2442,4.58E+00,1.51E+02,2.76E+02,9.37E+01
26,99.9704,59.9002,4.42E+00,1.48E+02,2.91E+02,8.30E+01
27,99.9511,66.5574,4.24E+00,1.44E+02,3.07E+02,7.24E+01
28,99.9325,73.2165,4.04E+00,1.41E+02,3.22E+02,6.19E+01
29,99.9161,79.8786,3.82E+00,1.37E+02,3.34E+02,5.18E+01
30,99.9029,86.5448,3.58E+00,1.32E+02,3.41E+02,4.26E+01
31,99.8943,93.2157,3.30E+00,1.28E+02,3.42E+02,3.49E+01
32,99.8911,99.8921,3.00E+00,1.24E+02,3.39E+02,2.98E+01
33,93.213,99.8937,3.31E+00,1.28E+02,3.46E+02,3.46E+01
34,86.5403,99.9009,3.58E+00,1.32E+02,3.48E+02,4.17E+01
35,79.8727,99.9129,3.83E+00,1.36E+02,3.43E+02,5.05E+01
36,73.2095,99.9289,4.05E+00,1.40E+02,3.32E+02,6.04E+01
37,66.5499,99.9474,4.25E+00,1.43E+02,3.17E+02,7.09E+01
38,59.8926,99.9671,4.43E+00,1.47E+02,3.00E+02,8.16E+01
39,53.2369,99.9869,4.59E+00,1.50E+02,2.83E+02,9.24E+01
40,46.5819,100.006,4.73E+00,1.53E+02,2.66E+02,1.03E+02
41,39.9272,100.023,4.84E+00,1.56E+02,2.51E+02,1.14E+02
42,33.2724,100.039,4.94E+00,1.60E+02,2.37E+02,1.25E+02
43,26.6172,100.052,5.02E+00,1.63E+02,2.25E+02,1.35E+02
44,19.9618,100.063,5.09E+00,1.67E+02,2.14E+02,1.46E+02
45,13.306,100.07,5.13E+00,1.71E+02,2.04E+02,1.57E+02
46,6.64991,100.075,5.16E+00,1.76E+02,1.95E+02,1.67E+02
