NodeID,Y,Z,Displacement,Stress_L1,Stress_L2,Stress_L4
2,99.9568,-99.9571,2.48E+00,1.25E+02,4.13E+01,1.44E+02
3,99.9594,-93.2865,2.68E+00,1.26E+02,4.31E+01,1.45E+02
4,99.9641,-86.618,2.87E+00,1.25E+02,4.51E+01,1.44E+02
5,99.9706,-79.9513,3.04E+00,1.22E+02,4.72E+01,1.41E+02
6,99.9783,-73.2863,3.20E+00,1.17E+02,4.93E+01,1.36E+02
7,99.9868,-66.6226,3.34E+00,1.12E+02,5.15E+01,1.30E+02
8,99.9957,-59.9597,3.46E+00,1.06E+02,5.36E+01,1.23E+02
9,100.005,-53.2975,3.57E+00,1.00E+02,5.57E+01,1.17E+02
10,100.013,-46.6356,3.67E+00,9.47E+01,5.78E+01,1.10E+02
11,100.021,-39.9737,3.76E+00,9.00E+01,5.99E+01,1.04E+02
12,100.027,-33.3119,3.83E+00,8.59E+01,6.20E+01,9.74E+01
13,100.033,-26.6501,3.89E+00,8.25E+01,6.42E+01,9.15E+01
14,100.038,-19.988,3.94E+00,7.97E+01,6.64E+01,8.58E+01
15,100.041,-13.3259,3.97E+00,7.75E+01,6.88E+01,8.03E+01
16,100.043,-6.66375,3.99E+00,7.56E+01,7.13E+01,7.48E+01
17,100.043,-0.00155586,4.00E+00,7.41E+01,7.40E+01,6.95E+01
18,100.042,6.66061,3.99E+00,7.29E+01,7.70E+01,6.42E+01
19,100.04,13.3227,3.96E+00,7.19E+01,8.03E+01,5.91E+01
20,100.036,19.9847,3.93E+00,7.10E+01,8.39E+01,5.41E+01
21,100.03,26.6465,3.88E+00,7.02E+01,8.81E+01,4.92E+01
22,100.024,33.3082,3.81E+00,6.95E+01,9.27E+01,4.44E+01
23,100.017,39.9698,3.73E+00,6.88E+01,9.78E+01,3.97E+01
24,100.008,46.6314,3.64E+00,6.80E+01,1.04E+02,3.50E+01
25,99.9992,53.2931,3.54E+00,6.72E+01,1.10E+02,3.05E+01
26,99.9898,59.9551,3.42E+00,6.63E+01,1.16E+02,2.62E+01
27,99.9805,66.6176,3.29E+00,6.52E+01,1.23E+02,2.21E+01
28,99.9717,73.2811,3.14E+00,6.39E+01,1.29E+02,1.83E+01
29,99.9638,79.9459,2.98E+00,6.24E+01,1.34E+02,1.49E+01
30,99.9575,86.6123,2.81E+00,6.08E+01,1.38E+02,1.22E+01
31,99.9532,93.2808,2.62E+00,5.92E+01,1.39E+02,1.05E+01
32,99.951,99.9513,2.41E+00,5.76E+01,1.38E+02,9.91E+00
33,93.2796,99.9528,2.62E+00,5.91E+01,1.40E+02,1.04E+01
34,86.6104,99.9565,2.81E+00,6.06E+01,1.41E+02,1.19E+01
35,79.9432,99.9623,2.99E+00,6.21E+01,1.38E+02,1.44E+01
36,73.2779,99.9699,3.15E+00,6.35E+01,1.33E+02,1.77E+01
37,66.6141,99.9786,3.30E+00,6.47E+01,1.27E+02,2.15E+01
38,59.9514,99.988,3.43E+00,6.58E+01,1.20E+02,2.56E+01
39,53.2894,99.9976,3.55E+00,6.67E+01,1.13E+02,3.00E+01
40,46.6278,100.007,3.65E+00,6.74E+01,1.06E+02,3.46E+01
41,39.9664,100.016,3.74E+00,6.81E+01,9.98E+01,3.93E+01
42,33.305,100.024,3.82E+00,6.87E+01,9.42E+01,4.40E+01
43,26.6434,100.03,3.89E+00,6.94E+01,8.93E+01,4.89E+01
44,19.9817,100.036,3.94E+00,7.01E+01,8.50E+01,5.38E+01
45,13.3199,100.04,3.98E+00,7.08E+01,8.11E+01,5.88E+01
46,6.65789,100.043,4.00E+00,7.17E+01,7.77E+01,6.38E+01
47,-0.00421414,100.045,4.01E+00,7.28E+01,7.47E+01,6.90E+01
48,-6.66637,100.045,4.01E+00,7.42E+01,7.19E+01,7.42E+01
49,-13.3285,100.043,3.99E+00,7.59E+01,6.93E+01,7.95E+01
50,-19.9906,100.04,3.96E+00,7.80E+01,6.69E+01,8.48E+01
51,-26.6526,100.036,3.91E+00,8.06E+01,6.46E+01,9.03E+01
52,-33.3144,100.03,3.85E+00,8.38E+01,6.24E+01,9.60E+01
53,-39.9762,100.023,3.78E+00,8.77E+01,6.02E+01,1.02E+02
