NodeID,Y,Z,Displacement,Stress_L1,Stress_L2,Stress_L4
63,-99.9611,93.2821,1.22E+00,2.44E+02,6.39E+01,2.80E+02
64,-99.9672,86.6105,1.38E+00,2.51E+02,6.76E+01,2.85E+02
65,-99.9754,79.9426,1.52E+00,2.53E+02,7.16E+01,2.84E+02
66,-99.9851,73.2775,1.64E+00,2.48E+02,7.62E+01,2.77E+02
67,-99.9953,66.6144,1.74E+00,2.39E+02,8.11E+01,2.66E+02
68,-100.006,59.9526,1.82E+00,2.27E+02,8.64E+01,2.53E+02
69,-100.015,53.2914,1.90E+00,2.15E+02,9.19E+01,2.40E+02
70,-100.025,46.6305,1.96E+00,2.02E+02,9.76E+01,2.26E+02
71,-100.033,39.9695,2.01E+00,1.91E+02,1.04E+02,2.12E+02
72,-100.04,33.3085,2.06E+00,1.80E+02,1.10E+02,2.00E+02
73,-100.045,26.6472,2.10E+00,1.70E+02,1.16E+02,1.87E+02
74,-100.05,19.9858,2.12E+00,1.62E+02,1.23E+02,1.75E+02
75,-100.053,13.3243,2.14E+00,1.54E+02,1.30E+02,1.64E+02
76,-100.055,6.66259,2.16E+00,1.47E+02,1.37E+02,1.53E+02
77,-100.056,0.000873591,2.16E+00,1.41E+02,1.44E+02,1.42E+02
78,-100.055,-6.66083,2.16E+00,1.35E+02,1.52E+02,1.31E+02
79,-100.053,-13.3224,2.14E+00,1.30E+02,1.61E+02,1.20E+02
80,-100.049,-19.9839,2.12E+00,1.25E+02,1.70E+02,1.10E+02
81,-100.044,-26.6452,2.09E+00,1.21E+02,1.80E+02,9.88E+01
82,-100.038,-33.3062,2.05E+00,1.17E+02,1.92E+02,8.80E+01
83,-100.03,-39.9671,2.00E+00,1.14E+02,2.04E+02,7.70E+01
84,-100.022,-46.6279,1.94E+00,1.10E+02,2.17E+02,6.59E+01
85,-100.012,-53.2886,1.88E+00,1.08E+02,2.30E+02,5.48E+01
86,-100.001,-59.9496,1.80E+00,1.05E+02,2.44E+02,4.41E+01
87,-99.9903,-66.6113,1.70E+00,1.03E+02,2.57E+02,3.45E+01
88,-99.9795,-73.2742,1.60E+00,1.01E+02,2.67E+02,2.77E+01
89,-99.9696,-79.9392,1.47E+00,1.00E+02,2.73E+02,2.60E+01
90,-99.9613,-86.607,1.32E+00,9.88E+01,2.74E+02,2.99E+01
91,-99.9557,-93.2784,1.14E+00,9.75E+01,2.67E+02,3.71E+01
92,-99.9542,-99.9544,9.30E-01,9.48E+01,2.58E+02,4.47E+01
93,-93.2786,-99.9562,1.14E+00,9.76E+01,2.66E+02,3.69E+01
94,-86.6078,-99.9621,1.32E+00,9.90E+01,2.71E+02,2.95E+01
95,-79.9404,-99.9706,1.46E+00,1.00E+02,2.69E+02,2.57E+01
96,-73.2758,-99.9807,1.59E+00,1.02E+02,2.62E+02,2.78E+01
97,-66.6131,-99.9915,1.70E+00,1.03E+02,2.52E+02,3.49E+01
98,-59.9515,-100.002,1.79E+00,1.06E+02,2.39E+02,4.48E+01
99,-53.2905,-100.013,1.87E+00,1.08E+02,2.26E+02,5.55E+01
100,-46.6298,-100.022,1.93E+00,1.11E+02,2.12E+02,6.66E+01
101,-39.969,-100.031,1.99E+00,1.15E+02,2.00E+02,7.76E+01
102,-33.308,-100.038,2.04E+00,1.18E+02,1.88E+02,8.86E+01
103,-26.6469,-100.044,2.08E+00,1.22E+02,1.77E+02,9.94E+01
104,-19.9855,-100.049,2.11E+00,1.27E+02,1.68E+02,1.10E+02
105,-13.3239,-100.052,2.13E+00,1.32E+02,1.58E+02,1.21E+02
106,-6.66232,-100.054,2.15E+00,1.37E+02,1.50E+02,1.32E+02
107,-0.000591722,-100.055,2.15E+00,1.43E+02,1.42E+02,1.43E+02
108,6.66115,-100.054,2.15E+00,1.49E+02,1.35E+02,1.54E+02
109,13.3228,-100.052,2.14E+00,1.57E+02,1.28E+02,1.65E+02
110,19.9844,-100.049,2.12E+00,1.64E+02,1.21E+02,1.76E+02
111,26.6459,-100.044,2.09E+00,1.73E+02,1.14E+02,1.88E+02
112,33.3071,-100.039,2.05E+00,1.83E+02,1.08E+02,2.01E+02
113,39.9683,-100.032,2.01E+00,1.93E+02,1.02E+02,2.14E+02
114,46.6293,-100.023,1.95E+00,2.05E+02,9.62E+01,2.27E+02
115,53.2904,-100.015,1.89E+00,2.17E+02,9.06E+01,2.41E+02
116,59.9519,-100.005,1.82E+00,2.29E+02,8.52E+01,2.55E+02
117,66.614,-99.9948,1.73E+00,2.40E+02,8.01E+01,2.67E+02
118,73.2775,-99.9849,1.63E+00,2.48E+02,7.52E+01,2.77E+02
119,79.9429,-99.9757,1.52E+00,2.52E+02,7.08E+01,2.84E+02
120,86.6112,-99.9679,1.38E+00,2.51E+02,6.69E+01,2.84E+02
121,93.2831,-99.962,1.21E+00,2.42E+02,6.33E+01,2.79E+02
122,-93.3954,0.00122067,2.87E+00,1.49E+02,1.50E+02,1.45E+02
123,-86.7334,0.001591,3.60E+00,1.56E+02,1.57E+02,1.50E+02
124,-80.0697,0.00200219,4.33E+00,1.63E+02,1.63E+02,1.55E+02
125,-73.4046,0.00247441,5.08E+00,1.70E+02,1.70E+02,1.60E+02
126,-66.7385,0.0030069,5.85E+00,1.79E+02,1.77E+02,1.65E+02
127,-60.0716,0.00361044,6.64E+00,1.88E+02,1.85E+02,1.70E+02
128,-53.4044,0.00426212,7.46E+00,2.00E+02,1.95E+02,1.75E+02
129,-46.7376,0.00495568,8.32E+00,2.16E+02,2.07E+02,1.81E+02
130,-40.0717,0.00555252,9.23E+00,2.37E+02,2.23E+02,1.88E+02
131,-33.4076,0.00601527,1.02E+01,2.69E+02,2.47E+02,1.97E+02
132,-26.7467,0.00584761,1.13E+01,3.21E+02,2.85E+02,2.11E+02
133,-20.0912,0.0045915,1.24E+01,4.14E+02,3.50E+02,2.38E+02
134,-13.4525,-0.00298922,1.37E+01,6.48E+02,5.03E+02,2.81E+02
135,-6.82106,-0.0192406,1.53E+01,1.16E+03,8.47E+02,3.06E+02
136,0.00537364,-0.00348713,1.64E+01,1.49E+03,1.09E+03,3.08E+02
137,6.82096,0.015674,1.52E+01,1.16E+03,8.63E+02,3.17E+02
138,13.4439,0.00196799,1.36E+01,6.58E+02,5.19E+02,3.01E+02
139,20.0828,-0.00497641,1.23E+01,4.24E+02,3.62E+02,2.54E+02
140,26.7396,-0.00582793,1.12E+01,3.27E+02,2.93E+02,2.21E+02
141,33.4014,-0.00573317,1.01E+01,2.73E+02,2.52E+02,2.05E+02
142,40.0662,-0.00511439,9.18E+00,2.40E+02,2.27E+02,1.93E+02
143,46.7326,-0.00447472,8.28E+00,2.17E+02,2.09E+02,1.85E+02
144,53.3999,-0.00380726,7.42E+00,2.01E+02,1.96E+02,1.78E+02
145,60.0674,-0.00321156,6.60E+00,1.89E+02,1.86E+02,1.72E+02
146,66.7346,-0.00266282,5.81E+00,1.79E+02,1.78E+02,1.66E+02
147,73.4012,-0.00218662,5.05E+00,1.70E+02,1.70E+02,1.61E+02
148,80.0667,-0.00176651,4.31E+00,1.63E+02,1.63E+02,1.56E+02
149,86.7308,-0.00140191,3.58E+00,1.56E+02,1.57E+02,1.51E+02
150,93.3934,-0.00106926,2.86E+00,1.49E+02,1.50E+02,1.46E+02
151,0.0129421,6.81031,1.52E+01,1.17E+03,8.80E+02,3.11E+02
152,-0.00673326,13.4428,1.37E+01,6.55E+02,5.44E+02,3.02E+02
153,-0.0130717,20.0848,1.24E+01,4.07E+02,3.69E+02,2.59E+02
154,-0.0133964,26.7416,1.12E+01,3.15E+02,2.95E+02,2.26E+02
155,-0.0126135,33.4036,1.02E+01,2.65E+02,2.53E+02,2.07E+02
156,-0.0112233,40.0684,9.20E+00,2.34E+02,2.27E+02,1.95E+02
157,-0.00989967,46.7348,8.30E+00,2.13E+02,2.10E+02,1.86E+02
158,-0.00860443,53.402,7.44E+00,1.98E+02,1.97E+02,1.79E+02
159,-0.00745822,60.0694,6.62E+00,1.86E+02,1.87E+02,1.72E+02
160,-0.00639685,66.7365,5.83E+00,1.77E+02,1.79E+02,1.66E+02
161,-0.00544209,73.4029,5.06E+00,1.68E+02,1.71E+02,1.61E+02
162,-0.00455678,80.0682,4.32E+00,1.61E+02,1.65E+02,1.55E+02
163,-0.00373244,86.7321,3.59E+00,1.54E+02,1.58E+02,1.50E+02
164,-0.00295932,93.3944,2.87E+00,1.47E+02,1.52E+02,1.45E+02
165,-53.4013,6.65334,7.44E+00,2.05E+02,1.85E+02,2.01E+02
166,-53.3876,13.302,7.35E+00,2.15E+02,1.77E+02,2.31E+02
167,-53.3647,19.9498,7.19E+00,2.32E+02,1.69E+02,2.63E+02
168,-53.3351,26.5972,6.97E+00,2.59E+02,1.61E+02,3.00E+02
169,-53.3023,33.2459,6.70E+00,2.92E+02,1.53E+02,3.40E+02
170,-53.271,39.899,6.38E+00,3.26E+02,1.43E+02,3.77E+02
171,-53.2464,46.56,6.00E+00,3.48E+02,1.35E+02,3.99E+02
172,-53.2333,53.2321,5.58E+00,3.46E+02,1.28E+02,3.95E+02
173,-53.2315,59.9139,5.12E+00,3.24E+02,1.24E+02,3.70E+02
174,-53.2371,66.6007,4.64E+00,2.95E+02,1.20E+02,3.37E+02
175,-53.2465,73.2885,4.12E+00,2.69E+02,1.15E+02,3.07E+02
176,-53.2578,79.975,3.59E+00,2.48E+02,1.10E+02,2.82E+02
177,-53.2697,86.6589,3.04E+00,2.33E+02,1.05E+02,2.63E+02
178,-53.2815,93.3395,2.47E+00,2.21E+02,9.87E+01,2.48E+02
179,-59.9332,46.5647,5.47E+00,3.13E+02,1.31E+02,3.59E+02
180,-66.6213,46.5739,4.92E+00,2.80E+02,1.27E+02,3.21E+02
181,-73.3081,46.5851,4.35E+00,2.55E+02,1.22E+02,2.91E+02
182,-79.9924,46.5969,3.77E+00,2.36E+02,1.16E+02,2.68E+02
183,-86.6735,46.6086,3.18E+00,2.23E+02,1.10E+02,2.51E+02
184,-93.3509,46.6198,2.57E+00,2.12E+02,1.04E+02,2.37E+02
185,-73.3303,39.9297,4.55E+00,2.35E+02,1.28E+02,2.69E+02
186,-73.3514,33.2755,4.71E+00,2.17E+02,1.35E+02,2.48E+02
187,-73.37,26.6215,4.84E+00,2.03E+02,1.41E+02,2.28E+02
188,-73.3853,19.9673,4.95E+00,1.91E+02,1.48E+02,2.09E+02
189,-73.3964,13.3126,5.02E+00,1.82E+02,1.54E+02,1.92E+02
190,-73.4029,6.65763,5.07E+00,1.75E+02,1.62E+02,1.76E+02
191,-66.6946,26.6138,5.54E+00,2.15E+02,1.48E+02,2.44E+02
192,-60.0164,26.6057,6.25E+00,2.33E+02,1.55E+02,2.67E+02
193,-66.6716,33.2658,5.37E+00,2.34E+02,1.41E+02,2.69E+02
194,-66.6464,39.9187,5.16E+00,2.56E+02,1.34E+02,2.95E+02
195,-59.9885,33.2558,6.04E+00,2.58E+02,1.47E+02,2.99E+02
196,-59.9596,39.908,5.78E+00,2.86E+02,1.39E+02,3.31E+02
197,-66.7281,13.3092,5.77E+00,1.91E+02,1.61E+02,2.02E+02
198,-60.0584,13.3057,6.55E+00,2.01E+02,1.69E+02,2.14E+02
199,-66.7139,19.9618,5.68E+00,2.01E+02,1.54E+02,2.22E+02
200,-60.0404,19.9559,6.42E+00,2.14E+02,1.62E+02,2.39E+02
201,-66.7365,6.65623,5.83E+00,1.83E+02,1.69E+02,1.83E+02
202,-60.0691,6.65478,6.62E+00,1.93E+02,1.76E+02,1.91E+02
203,-93.3806,26.6415,2.78E+00,1.78E+02,1.22E+02,1.94E+02
204,-86.7131,26.6353,3.46E+00,1.85E+02,1.28E+02,2.04E+02
205,-80.0429,26.6287,4.15E+00,1.93E+02,1.35E+02,2.14E+02
206,-86.7018,33.2932,3.38E+00,1.96E+02,1.22E+02,2.18E+02
207,-86.6885,39.9508,3.29E+00,2.09E+02,1.16E+02,2.34E+02
208,-93.3723,33.3011,2.72E+00,1.88E+02,1.16E+02,2.08E+02
209,-93.3623,39.9605,2.65E+00,1.99E+02,1.10E+02,2.22E+02
210,-80.0281,33.2846,4.05E+00,2.05E+02,1.29E+02,2.31E+02
211,-80.0111,39.9405,3.92E+00,2.20E+02,1.22E+02,2.49E+02
212,-93.3919,13.3217,2.85E+00,1.61E+02,1.36E+02,1.69E+02
213,-86.7286,13.3189,3.56E+00,1.68E+02,1.42E+02,1.76E+02
214,-80.0633,13.3158,4.29E+00,1.75E+02,1.48E+02,1.84E+02
215,-86.7221,19.9772,3.52E+00,1.76E+02,1.35E+02,1.90E+02
216,-93.3872,19.9817,2.82E+00,1.69E+02,1.29E+02,1.82E+02
217,-80.0548,19.9724,4.23E+00,1.83E+02,1.41E+02,1.99E+02
218,-86.7324,6.66027,3.59E+00,1.61E+02,1.49E+02,1.63E+02
219,-93.3946,6.66148,2.87E+00,1.55E+02,1.43E+02,1.57E+02
220,-80.0684,6.65899,4.32E+00,1.68E+02,1.55E+02,1.69E+02
221,-59.9081,73.2697,3.87E+00,2.84E+02,1.08E+02,3.23E+02
222,-66.5754,73.2558,3.59E+00,2.92E+02,1.02E+02,3.31E+02
223,-73.2492,73.2487,3.27E+00,2.90E+02,9.62E+01,3.28E+02
224,-79.9295,73.2489,2.91E+00,2.80E+02,9.15E+01,3.18E+02
225,-86.6141,73.2549,2.52E+00,2.69E+02,8.70E+01,3.03E+02
226,-93.3,73.265,2.10E+00,2.57E+02,8.21E+01,2.89E+02
227,-73.2553,66.5737,3.59E+00,2.94E+02,1.02E+02,3.34E+02
228,-73.2684,59.9054,3.88E+00,2.88E+02,1.08E+02,3.28E+02
229,-73.2867,53.2431,4.13E+00,2.74E+02,1.15E+02,3.12E+02
230,-66.5832,59.9002,4.33E+00,3.10E+02,1.12E+02,3.52E+02
231,-59.9031,59.9022,4.74E+00,3.24E+02,1.17E+02,3.69E+02
232,-66.5753,66.5745,3.97E+00,3.06E+02,1.06E+02,3.47E+02
233,-59.9023,66.5837,4.32E+00,3.07E+02,1.12E+02,3.49E+02
234,-66.5993,53.2337,4.64E+00,3.00E+02,1.19E+02,3.42E+02
235,-59.9134,53.2288,5.13E+00,3.27E+02,1.23E+02,3.74E+02
236,-93.3253,59.9396,2.37E+00,2.38E+02,9.26E+01,2.66E+02
237,-86.6416,59.9268,2.90E+00,2.51E+02,9.84E+01,2.83E+02
238,-79.9554,59.9149,3.40E+00,2.68E+02,1.03E+02,3.04E+02
239,-86.6266,66.589,2.72E+00,2.62E+02,9.26E+01,2.96E+02
240,-93.3122,66.6012,2.24E+00,2.50E+02,8.72E+01,2.79E+02
241,-79.9401,66.5793,3.17E+00,2.78E+02,9.72E+01,3.15E+02
242,-86.6576,53.2669,3.05E+00,2.37E+02,1.04E+02,2.67E+02
243,-93.3384,53.2793,2.48E+00,2.25E+02,9.82E+01,2.52E+02
244,-79.9734,53.2546,3.60E+00,2.53E+02,1.10E+02,2.87E+02
245,-73.2665,93.3011,2.09E+00,2.53E+02,8.24E+01,2.85E+02
246,-73.2565,86.615,2.52E+00,2.65E+02,8.74E+01,3.00E+02
247,-73.2501,79.9299,2.91E+00,2.78E+02,9.17E+01,3.15E+02
248,-66.5912,86.6279,2.72E+00,2.58E+02,9.30E+01,2.91E+02
249,-59.9293,86.643,2.89E+00,2.46E+02,9.88E+01,2.78E+02
250,-66.6031,93.3135,2.24E+00,2.45E+02,8.76E+01,2.75E+02
251,-59.9417,93.3265,2.36E+00,2.34E+02,9.31E+01,2.62E+02
252,-66.5814,79.9412,3.17E+00,2.74E+02,9.76E+01,3.11E+02
253,-59.9177,79.9568,3.39E+00,2.63E+02,1.04E+02,2.99E+02
254,-93.2826,86.6034,1.73E+00,2.56E+02,7.28E+01,2.91E+02
255,-86.6018,86.6016,2.03E+00,2.62E+02,7.74E+01,2.97E+02
256,-79.9264,86.6058,2.29E+00,2.66E+02,8.22E+01,3.01E+02
257,-86.6039,93.283,1.73E+00,2.54E+02,7.29E+01,2.89E+02
258,-93.2797,93.2797,1.49E+00,2.48E+02,6.86E+01,2.84E+02
259,-79.9332,93.2906,1.93E+00,2.57E+02,7.75E+01,2.90E+02
260,-86.6054,79.9256,2.29E+00,2.68E+02,8.20E+01,3.03E+02
261,-93.2898,79.9321,1.93E+00,2.60E+02,7.72E+01,2.93E+02
262,-79.9248,79.9245,2.62E+00,2.75E+02,8.66E+01,3.12E+02
263,-6.65707,46.7318,8.27E+00,2.18E+02,1.97E+02,2.19E+02
264,-13.3038,46.7154,8.16E+00,2.31E+02,1.88E+02,2.57E+02
265,-19.9495,46.6876,7.96E+00,2.55E+02,1.79E+02,2.99E+02
266,-26.595,46.6524,7.69E+00,2.92E+02,1.70E+02,3.46E+02
267,-33.2433,46.6155,7.35E+00,3.34E+02,1.59E+02,3.92E+02
268,-39.8987,46.5839,6.95E+00,3.66E+02,1.48E+02,4.25E+02
269,-46.5664,46.5648,6.50E+00,3.71E+02,1.40E+02,4.27E+02
270,-26.5877,39.9645,8.42E+00,3.49E+02,1.76E+02,4.16E+02
271,-26.5829,33.2737,9.14E+00,4.23E+02,1.83E+02,5.06E+02
272,-26.5916,26.5891,9.82E+00,4.80E+02,1.93E+02,5.80E+02
273,-26.6304,19.9282,1.04E+01,4.67E+02,2.11E+02,5.68E+02
274,-26.6894,13.288,1.09E+01,3.96E+02,2.32E+02,4.62E+02
275,-26.7358,6.64832,1.12E+01,3.40E+02,2.55E+02,3.24E+02
276,-19.9351,26.6317,1.04E+01,4.58E+02,2.13E+02,5.65E+02
277,-13.296,26.6902,1.09E+01,3.85E+02,2.37E+02,4.65E+02
278,-6.65584,26.7333,1.12E+01,3.31E+02,2.62E+02,3.38E+02
279,-13.2976,33.3682,9.92E+00,3.06E+02,2.15E+02,3.57E+02
280,-13.3007,40.0427,9.02E+00,2.60E+02,2.00E+02,2.95E+02
281,-19.9382,33.3219,9.59E+00,3.64E+02,1.99E+02,4.41E+02
282,-19.9436,40.0069,8.77E+00,2.97E+02,1.89E+02,3.54E+02
283,-6.65586,33.3983,1.01E+01,2.75E+02,2.31E+02,2.76E+02
284,-6.65637,40.0646,9.17E+00,2.40E+02,2.11E+02,2.41E+02
285,-13.4105,6.65876,1.35E+01,6.68E+02,4.10E+02,6.09E+02
286,-13.3269,13.3228,1.28E+01,6.15E+02,3.31E+02,7.60E+02
287,-13.2973,20.0055,1.18E+01,5.03E+02,2.71E+02,6.35E+02
288,-20.0051,13.2893,1.19E+01,5.14E+02,2.66E+02,6.33E+02
289,-20.0727,6.64957,1.23E+01,4.50E+02,3.03E+02,4.44E+02
290,-19.9496,19.9467,1.12E+01,5.30E+02,2.34E+02,6.67E+02
291,-6.66806,13.4067,1.35E+01,6.57E+02,4.36E+02,6.27E+02
292,-6.7296,6.7199,1.47E+01,1.03E+03,6.27E+02,5.97E+02
293,-6.65799,20.0703,1.23E+01,4.37E+02,3.14E+02,4.61E+02
294,-46.6506,26.5886,7.70E+00,2.98E+02,1.68E+02,3.49E+02
295,-39.9625,26.5809,8.43E+00,3.56E+02,1.75E+02,4.20E+02
296,-33.2726,26.5769,9.14E+00,4.30E+02,1.82E+02,5.11E+02
297,-39.9247,33.233,8.00E+00,3.98E+02,1.63E+02,4.66E+02
298,-39.9029,39.9009,7.50E+00,4.01E+02,1.54E+02,4.66E+02
299,-46.6137,33.2373,7.36E+00,3.41E+02,1.58E+02,3.98E+02
300,-46.5833,39.8944,6.95E+00,3.71E+02,1.48E+02,4.29E+02
301,-33.244,33.2418,8.60E+00,4.37E+02,1.70E+02,5.15E+02
302,-33.238,39.9255,7.99E+00,3.93E+02,1.64E+02,4.61E+02
303,-46.7158,13.2982,8.18E+00,2.35E+02,1.86E+02,2.54E+02
304,-40.0428,13.2944,9.04E+00,2.65E+02,1.98E+02,2.91E+02
305,-33.3678,13.2907,9.95E+00,3.13E+02,2.13E+02,3.52E+02
306,-40.0054,19.9368,8.78E+00,3.04E+02,1.87E+02,3.55E+02
307,-46.6867,19.9434,7.98E+00,2.60E+02,1.78E+02,2.99E+02
308,-33.3199,19.9309,9.60E+00,3.73E+02,1.97E+02,4.44E+02
309,-40.0665,6.6505,9.20E+00,2.44E+02,2.09E+02,2.35E+02
310,-46.7336,6.6519,8.29E+00,2.21E+02,1.95E+02,2.15E+02
311,-33.4005,6.64921,1.02E+01,2.80E+02,2.27E+02,2.67E+02
312,-26.6434,93.3805,2.77E+00,1.75E+02,1.23E+02,1.93E+02
313,-26.6378,86.7131,3.45E+00,1.83E+02,1.29E+02,2.02E+02
314,-26.6317,80.043,4.14E+00,1.91E+02,1.36E+02,2.13E+02
315,-26.6251,73.3704,4.83E+00,2.00E+02,1.42E+02,2.26E+02
316,-26.6182,66.6952,5.53E+00,2.12E+02,1.49E+02,2.43E+02
317,-26.6108,60.0173,6.24E+00,2.29E+02,1.56E+02,2.66E+02
318,-26.603,53.3365,6.96E+00,2.54E+02,1.63E+02,2.98E+02
319,-19.9707,73.385,4.93E+00,1.89E+02,1.49E+02,2.09E+02
320,-13.3158,73.3955,5.01E+00,1.80E+02,1.56E+02,1.92E+02
321,-6.66071,73.4016,5.05E+00,1.73E+02,1.63E+02,1.76E+02
322,-13.3185,80.0625,4.27E+00,1.73E+02,1.49E+02,1.83E+02
323,-13.321,86.7278,3.55E+00,1.66E+02,1.43E+02,1.75E+02
324,-13.3234,93.3913,2.84E+00,1.59E+02,1.37E+02,1.68E+02
325,-19.9795,86.7217,3.51E+00,1.74E+02,1.36E+02,1.88E+02
326,-19.9752,80.0544,4.22E+00,1.81E+02,1.42E+02,1.98E+02
327,-19.9835,93.3868,2.81E+00,1.67E+02,1.30E+02,1.80E+02
328,-6.66244,86.7313,3.58E+00,1.59E+02,1.50E+02,1.62E+02
329,-6.66161,80.0671,4.31E+00,1.66E+02,1.56E+02,1.69E+02
330,-6.66322,93.3938,2.86E+00,1.52E+02,1.44E+02,1.57E+02
331,-13.3069,53.3869,7.33E+00,2.12E+02,1.78E+02,2.32E+02
332,-13.31,60.0575,6.53E+00,1.98E+02,1.70E+02,2.15E+02
333,-13.313,66.7271,5.76E+00,1.88E+02,1.62E+02,2.02E+02
334,-19.9606,60.0404,6.41E+00,2.11E+02,1.63E+02,2.39E+02
335,-19.9552,53.3651,7.17E+00,2.29E+02,1.71E+02,2.64E+02
336,-19.9658,66.7136,5.66E+00,1.98E+02,1.55E+02,2.22E+02
337,-6.65884,60.0674,6.60E+00,1.91E+02,1.78E+02,1.93E+02
338,-6.65794,53.3996,7.42E+00,2.02E+02,1.86E+02,2.04E+02
339,-6.65978,66.7349,5.81E+00,1.81E+02,1.70E+02,1.84E+02
340,-46.589,73.3099,4.34E+00,2.50E+02,1.22E+02,2.87E+02
341,-39.9336,73.3317,4.54E+00,2.31E+02,1.29E+02,2.65E+02
342,-33.2792,73.3523,4.70E+00,2.14E+02,1.35E+02,2.45E+02
