NodeID,Y,Z,Displacement,Stress_L1,Stress_L2,Stress_L4
47,-0.00093919,100.016,2.39E+00,1.32E+01,1.15E+01,7.09E+00
48,-6.66721,100.017,2.40E+00,1.29E+01,1.13E+01,8.33E+00
49,-13.3335,100.017,2.40E+00,1.26E+01,1.13E+01,9.71E+00
50,-19.9999,100.016,2.39E+00,1.23E+01,1.12E+01,1.12E+01
51,-26.6663,100.015,2.36E+00,1.20E+01,1.11E+01,1.28E+01
52,-33.3325,100.014,2.33E+00,1.19E+01,1.09E+01,1.44E+01
53,-39.9987,100.012,2.29E+00,1.19E+01,1.07E+01,1.59E+01
54,-46.6649,100.011,2.24E+00,1.22E+01,1.04E+01,1.73E+01
55,-53.3309,100.009,2.18E+00,1.27E+01,1.01E+01,1.87E+01
56,-59.997,100.006,2.11E+00,1.33E+01,9.78E+00,1.99E+01
57,-66.6631,100.004,2.04E+00,1.41E+01,9.43E+00,2.10E+01
58,-73.3293,100.002,1.96E+00,1.48E+01,9.08E+00,2.19E+01
59,-79.9958,100.001,1.88E+00,1.54E+01,8.74E+00,2.26E+01
60,-86.6625,99.9989,1.79E+00,1.57E+01,8.42E+00,2.29E+01
61,-93.3293,99.9976,1.70E+00,1.58E+01,8.11E+00,2.30E+01
62,-99.9965,99.9966,1.60E+00,1.57E+01,7.84E+00,2.27E+01
63,-99.9975,93.3293,1.70E+00,1.58E+01,8.11E+00,2.30E+01
64,-99.9988,86.6623,1.80E+00,1.56E+01,8.41E+00,2.30E+01
65,-100,79.9956,1.88E+00,1.52E+01,8.74E+00,2.26E+01
66,-100.002,73.3291,1.97E+00,1.46E+01,9.07E+00,2.19E+01
67,-100.004,66.6628,2.04E+00,1.38E+01,9.42E+00,2.10E+01
68,-100.006,59.9967,2.12E+00,1.30E+01,9.77E+00,1.98E+01
69,-100.009,53.3305,2.18E+00,1.24E+01,1.01E+01,1.86E+01
70,-100.011,46.6644,2.24E+00,1.19E+01,1.04E+01,1.72E+01
71,-100.013,39.9983,2.29E+00,1.16E+01,1.07E+01,1.58E+01
72,-100.014,33.3321,2.33E+00,1.16E+01,1.09E+01,1.42E+01
73,-100.015,26.6658,2.37E+00,1.17E+01,1.11E+01,1.27E+01
74,-100.016,19.9994,2.39E+00,1.20E+01,1.12E+01,1.11E+01
75,-100.017,13.333,2.40E+00,1.24E+01,1.12E+01,9.58E+00
76,-100.017,6.66671,2.40E+00,1.27E+01,1.13E+01,8.21E+00
77,-100.017,0.000435798,2.39E+00,1.30E+01,1.15E+01,6.98E+00
78,-100.016,-6.66576,2.37E+00,1.32E+01,1.17E+01,5.89E+00
79,-100.015,-13.3318,2.34E+00,1.33E+01,1.21E+01,4.94E+00
80,-100.013,-19.9979,2.31E+00,1.34E+01,1.25E+01,4.12E+00
81,-100.012,-26.6638,2.27E+00,1.35E+01,1.31E+01,3.45E+00
82,-100.01,-33.3296,2.22E+00,1.35E+01,1.38E+01,2.96E+00
83,-100.008,-39.9955,2.16E+00,1.35E+01,1.47E+01,2.66E+00
84,-100.006,-46.6614,2.10E+00,1.34E+01,1.56E+01,2.58E+00
85,-100.003,-53.3272,2.04E+00,1.33E+01,1.65E+01,2.70E+00
86,-100.001,-59.9931,1.97E+00,1.31E+01,1.75E+01,2.95E+00
87,-99.9993,-66.6592,1.90E+00,1.29E+01,1.85E+01,3.26E+00
88,-99.9975,-73.3254,1.82E+00,1.27E+01,1.93E+01,3.59E+00
89,-99.9959,-79.9919,1.74E+00,1.24E+01,1.99E+01,3.90E+00
90,-99.9945,-86.6586,1.65E+00,1.22E+01,2.03E+01,4.17E+00
91,-99.9935,-93.3255,1.56E+00,1.19E+01,2.04E+01,4.40E+00
92,-99.9927,-99.9928,1.47E+00,1.16E+01,2.01E+01,4.57E+00
93,-93.3255,-99.9935,1.56E+00,1.19E+01,2.03E+01,4.39E+00
94,-86.6586,-99.9945,1.65E+00,1.22E+01,2.02E+01,4.16E+00
95,-79.9919,-99.9959,1.74E+00,1.25E+01,1.98E+01,3.88E+00
96,-73.3254,-99.9975,1.82E+00,1.27E+01,1.92E+01,3.57E+00
97,-66.6593,-99.9993,1.90E+00,1.30E+01,1.83E+01,3.25E+00
98,-59.9932,-100.001,1.97E+00,1.32E+01,1.74E+01,2.94E+00
99,-53.3272,-100.003,2.04E+00,1.33E+01,1.64E+01,2.70E+00
100,-46.6615,-100.006,2.11E+00,1.34E+01,1.55E+01,2.58E+00
101,-39.9956,-100.008,2.16E+00,1.35E+01,1.46E+01,2.66E+00
102,-33.3297,-100.01,2.22E+00,1.36E+01,1.38E+01,2.95E+00
103,-26.6639,-100.012,2.27E+00,1.36E+01,1.31E+01,3.44E+00
104,-19.998,-100.013,2.31E+00,1.35E+01,1.25E+01,4.10E+00
105,-13.3319,-100.015,2.35E+00,1.34E+01,1.21E+01,4.91E+00
106,-6.66588,-100.016,2.37E+00,1.33E+01,1.17E+01,5.86E+00
107,0.000314381,-100.016,2.39E+00,1.31E+01,1.15E+01,6.95E+00
108,6.66659,-100.017,2.40E+00,1.28E+01,1.13E+01,8.19E+00
109,13.3329,-100.017,2.40E+00,1.25E+01,1.12E+01,9.58E+00
110,19.9993,-100.016,2.39E+00,1.21E+01,1.12E+01,1.11E+01
111,26.6656,-100.015,2.37E+00,1.18E+01,1.11E+01,1.27E+01
112,33.3319,-100.014,2.33E+00,1.17E+01,1.09E+01,1.43E+01
113,39.9981,-100.012,2.29E+00,1.17E+01,1.07E+01,1.58E+01
114,46.6643,-100.01,2.24E+00,1.19E+01,1.04E+01,1.73E+01
115,53.3304,-100.008,2.18E+00,1.24E+01,1.01E+01,1.86E+01
116,59.9965,-100.006,2.12E+00,1.31E+01,9.79E+00,1.99E+01
117,66.6627,-100.004,2.05E+00,1.38E+01,9.45E+00,2.10E+01
118,73.329,-100.002,1.97E+00,1.45E+01,9.12E+00,2.19E+01
119,79.9955,-100,1.89E+00,1.52E+01,8.80E+00,2.26E+01
120,86.6623,-99.9988,1.80E+00,1.56E+01,8.49E+00,2.30E+01
121,93.3293,-99.9975,1.71E+00,1.58E+01,8.20E+00,2.30E+01
122,-93.3502,0.000424554,2.60E+00,1.38E+01,1.19E+01,6.90E+00
123,-86.6839,0.000397673,2.80E+00,1.47E+01,1.25E+01,6.81E+00
124,-80.0176,0.000349723,3.01E+00,1.58E+01,1.30E+01,6.68E+00
125,-73.3512,0.00027368,3.23E+00,1.71E+01,1.37E+01,6.53E+00
126,-66.6851,0.000159204,3.45E+00,1.87E+01,1.46E+01,6.36E+00
127,-60.0189,-6.91E-06,3.68E+00,2.06E+01,1.56E+01,6.19E+00
128,-53.3528,-0.000245255,3.92E+00,2.31E+01,1.69E+01,6.07E+00
129,-46.687,-0.000581886,4.17E+00,2.63E+01,1.86E+01,6.10E+00
130,-40.0213,-0.00105882,4.43E+00,3.06E+01,2.10E+01,6.45E+00
131,-33.3558,-0.00172649,4.70E+00,3.66E+01,2.44E+01,7.36E+00
132,-26.6908,-0.00266034,4.99E+00,4.54E+01,2.98E+01,9.12E+00
133,-20.026,-0.00389603,5.29E+00,5.95E+01,3.89E+01,1.23E+01
134,-13.3608,-0.00538464,5.61E+00,8.57E+01,5.69E+01,2.04E+01
135,-6.68972,-0.00568177,5.90E+00,1.31E+02,8.79E+01,4.45E+01
136,-8.56E-05,-0.000244903,6.06E+00,1.58E+02,1.07E+02,6.23E+01
137,6.68941,0.00523509,5.90E+00,1.31E+02,8.78E+01,4.43E+01
138,13.3604,0.00498642,5.60E+00,8.59E+01,5.68E+01,2.03E+01
139,20.0255,0.00352602,5.29E+00,5.98E+01,3.88E+01,1.23E+01
140,26.6902,0.00230673,4.98E+00,4.58E+01,2.97E+01,9.17E+00
141,33.3552,0.00138021,4.70E+00,3.70E+01,2.44E+01,7.41E+00
142,40.0207,0.00071388,4.42E+00,3.10E+01,2.09E+01,6.53E+00
143,46.6864,0.000234516,4.17E+00,2.67E+01,1.86E+01,6.21E+00
144,53.3523,-0.000105949,3.92E+00,2.34E+01,1.69E+01,6.22E+00
145,60.0184,-0.000348467,3.68E+00,2.10E+01,1.56E+01,6.35E+00
146,66.6846,-0.000517903,3.45E+00,1.90E+01,1.45E+01,6.53E+00
147,73.3508,-0.000634271,3.23E+00,1.74E+01,1.37E+01,6.70E+00
148,80.0172,-0.000710519,3.01E+00,1.61E+01,1.30E+01,6.84E+00
149,86.6835,-0.000756989,2.80E+00,1.50E+01,1.24E+01,6.95E+00
150,93.3499,-0.000780697,2.60E+00,1.41E+01,1.19E+01,7.02E+00
151,0.00505839,6.68879,5.90E+00,1.32E+02,8.88E+01,4.45E+01
152,0.00470607,13.3599,5.60E+00,8.69E+01,5.83E+01,2.03E+01
153,0.00332565,20.0253,5.29E+00,5.97E+01,3.96E+01,1.21E+01
154,0.00209386,26.6902,4.98E+00,4.54E+01,3.01E+01,9.04E+00
155,0.00115389,33.3553,4.70E+00,3.65E+01,2.47E+01,7.39E+00
156,0.000479257,40.0207,4.43E+00,3.06E+01,2.11E+01,6.59E+00
157,-3.12E-06,46.6864,4.17E+00,2.63E+01,1.87E+01,6.32E+00
158,-0.000341965,53.3523,3.92E+00,2.31E+01,1.70E+01,6.34E+00
159,-0.000579304,60.0184,3.68E+00,2.07E+01,1.56E+01,6.47E+00
160,-0.000740743,66.6846,3.45E+00,1.88E+01,1.46E+01,6.64E+00
161,-0.000846756,73.3509,3.23E+00,1.73E+01,1.38E+01,6.79E+00
162,-0.000910542,80.0172,3.02E+00,1.60E+01,1.31E+01,6.91E+00
163,-0.000942538,86.6836,2.80E+00,1.49E+01,1.25E+01,7.00E+00
164,-0.000950809,93.3499,2.60E+00,1.40E+01,1.19E+01,7.06E+00
165,-53.3538,6.66692,3.94E+00,2.21E+01,1.72E+01,9.14E+00
166,-53.3532,13.3344,3.93E+00,2.06E+01,1.75E+01,1.38E+01
167,-53.3511,20.0017,3.89E+00,1.92E+01,1.74E+01,1.92E+01
168,-53.348,26.6687,3.81E+00,1.87E+01,1.68E+01,2.44E+01
169,-53.3443,33.3352,3.71E+00,1.93E+01,1.59E+01,2.86E+01
170,-53.3408,40.0016,3.59E+00,2.03E+01,1.48E+01,3.14E+01
171,-53.3377,46.6681,3.45E+00,2.11E+01,1.39E+01,3.27E+01
172,-53.3354,53.3351,3.31E+00,2.10E+01,1.32E+01,3.24E+01
173,-53.3337,60.0024,3.16E+00,2.00E+01,1.26E+01,3.08E+01
174,-53.3326,66.6701,3.00E+00,1.86E+01,1.22E+01,2.85E+01
175,-53.3319,73.3379,2.84E+00,1.70E+01,1.18E+01,2.60E+01
176,-53.3315,80.0057,2.68E+00,1.56E+01,1.14E+01,2.38E+01
177,-53.3312,86.6734,2.51E+00,1.44E+01,1.10E+01,2.18E+01
178,-53.331,93.3411,2.35E+00,1.34E+01,1.05E+01,2.01E+01
179,-60.0053,46.6668,3.29E+00,1.94E+01,1.33E+01,2.99E+01
180,-66.6731,46.666,3.12E+00,1.75E+01,1.28E+01,2.70E+01
181,-73.3407,46.6654,2.94E+00,1.59E+01,1.23E+01,2.43E+01
182,-80.0084,46.665,2.77E+00,1.45E+01,1.18E+01,2.20E+01
183,-86.676,46.6648,2.59E+00,1.34E+01,1.14E+01,2.01E+01
184,-93.3433,46.6646,2.42E+00,1.26E+01,1.09E+01,1.85E+01
185,-73.3436,39.9993,3.03E+00,1.50E+01,1.29E+01,2.21E+01
186,-73.3464,33.3331,3.11E+00,1.45E+01,1.34E+01,1.95E+01
187,-73.3488,26.6668,3.17E+00,1.46E+01,1.37E+01,1.67E+01
188,-73.3507,20.0002,3.22E+00,1.51E+01,1.39E+01,1.37E+01
189,-73.3517,13.3335,3.24E+00,1.58E+01,1.38E+01,1.09E+01
190,-73.3519,6.66679,3.25E+00,1.66E+01,1.37E+01,8.46E+00
191,-66.6821,26.6672,3.38E+00,1.56E+01,1.46E+01,1.86E+01
192,-60.0151,26.6679,3.59E+00,1.70E+01,1.56E+01,2.11E+01
193,-66.6793,33.3336,3.31E+00,1.57E+01,1.41E+01,2.19E+01
194,-66.6762,39.9998,3.22E+00,1.64E+01,1.35E+01,2.47E+01
195,-60.0119,33.3343,3.51E+00,1.73E+01,1.50E+01,2.49E+01
196,-60.0085,40.0006,3.40E+00,1.82E+01,1.41E+01,2.79E+01
197,-66.6856,13.3337,3.47E+00,1.71E+01,1.48E+01,1.16E+01
198,-60.0193,13.334,3.70E+00,1.87E+01,1.60E+01,1.25E+01
199,-66.6842,20.0005,3.44E+00,1.62E+01,1.48E+01,1.50E+01
200,-60.0177,20.001,3.66E+00,1.76E+01,1.60E+01,1.68E+01
201,-66.6858,6.66682,3.47E+00,1.80E+01,1.46E+01,8.59E+00
202,-60.0197,6.66686,3.70E+00,1.98E+01,1.57E+01,8.80E+00
203,-93.3489,26.6659,2.56E+00,1.23E+01,1.16E+01,1.33E+01
204,-86.6823,26.6661,2.76E+00,1.29E+01,1.22E+01,1.42E+01
205,-80.0156,26.6664,2.97E+00,1.37E+01,1.29E+01,1.53E+01
206,-86.6805,33.3324,2.72E+00,1.28E+01,1.20E+01,1.63E+01
207,-86.6784,39.9986,2.66E+00,1.29E+01,1.17E+01,1.82E+01
208,-93.3473,33.3322,2.53E+00,1.21E+01,1.15E+01,1.51E+01
209,-93.3454,39.9984,2.48E+00,1.22E+01,1.12E+01,1.69E+01
210,-80.0135,33.3327,2.91E+00,1.35E+01,1.27E+01,1.77E+01
211,-80.0111,39.9989,2.85E+00,1.38E+01,1.23E+01,2.00E+01
212,-93.3506,13.3331,2.60E+00,1.30E+01,1.18E+01,9.81E+00
213,-86.6843,13.3332,2.81E+00,1.38E+01,1.23E+01,1.01E+01
214,-80.018,13.3333,3.03E+00,1.48E+01,1.30E+01,1.04E+01
215,-86.6836,19.9997,2.80E+00,1.33E+01,1.23E+01,1.21E+01
216,-93.35,19.9995,2.59E+00,1.26E+01,1.17E+01,1.15E+01
217,-80.0172,19.9999,3.01E+00,1.41E+01,1.30E+01,1.28E+01
218,-86.6844,6.66675,2.81E+00,1.43E+01,1.24E+01,8.31E+00
219,-93.3506,6.66673,2.61E+00,1.35E+01,1.18E+01,8.26E+00
220,-80.0181,6.66677,3.03E+00,1.54E+01,1.30E+01,8.38E+00
221,-59.9983,73.3354,2.73E+00,1.79E+01,1.12E+01,2.71E+01
222,-66.6649,73.3333,2.62E+00,1.83E+01,1.07E+01,2.75E+01
223,-73.3318,73.3317,2.50E+00,1.82E+01,1.03E+01,2.71E+01
224,-79.9992,73.3306,2.37E+00,1.76E+01,9.98E+00,2.61E+01
225,-86.6668,73.3298,2.24E+00,1.67E+01,9.67E+00,2.48E+01
226,-93.3345,73.3294,2.10E+00,1.56E+01,9.37E+00,2.33E+01
227,-73.3334,66.6647,2.62E+00,1.83E+01,1.07E+01,2.75E+01
228,-73.3355,59.998,2.73E+00,1.79E+01,1.12E+01,2.71E+01
229,-73.338,53.3316,2.84E+00,1.70E+01,1.17E+01,2.60E+01
230,-66.668,59.9989,2.88E+00,1.91E+01,1.16E+01,2.90E+01
231,-60.0006,60.0004,3.02E+00,2.00E+01,1.20E+01,3.04E+01
232,-66.6662,66.6659,2.75E+00,1.90E+01,1.11E+01,2.86E+01
233,-59.9992,66.6677,2.88E+00,1.91E+01,1.16E+01,2.90E+01
234,-66.6703,53.3323,3.00E+00,1.86E+01,1.21E+01,2.84E+01
235,-60.0027,53.3334,3.16E+00,2.00E+01,1.26E+01,3.07E+01
236,-93.3387,59.9968,2.27E+00,1.40E+01,1.01E+01,2.13E+01
237,-86.671,59.997,2.43E+00,1.51E+01,1.05E+01,2.31E+01
238,-80.0032,59.9973,2.58E+00,1.65E+01,1.09E+01,2.50E+01
239,-86.6688,66.6633,2.34E+00,1.60E+01,1.01E+01,2.41E+01
240,-93.3365,66.663,2.19E+00,1.48E+01,9.75E+00,2.25E+01
241,-80.001,66.6638,2.48E+00,1.72E+01,1.04E+01,2.59E+01
242,-86.6735,53.3308,2.52E+00,1.42E+01,1.09E+01,2.17E+01
243,-93.341,53.3306,2.35E+00,1.32E+01,1.05E+01,2.00E+01
244,-80.0057,53.3311,2.68E+00,1.55E+01,1.13E+01,2.37E+01
245,-73.3295,93.3345,2.10E+00,1.57E+01,9.38E+00,2.33E+01
246,-73.33,86.6668,2.24E+00,1.67E+01,9.68E+00,2.48E+01
247,-73.3307,79.9991,2.37E+00,1.76E+01,9.98E+00,2.61E+01
248,-66.6636,86.6687,2.34E+00,1.61E+01,1.01E+01,2.42E+01
249,-59.9973,86.671,2.43E+00,1.53E+01,1.05E+01,2.31E+01
250,-66.6633,93.3366,2.19E+00,1.50E+01,9.76E+00,2.25E+01
251,-59.9971,93.3388,2.27E+00,1.42E+01,1.02E+01,2.14E+01
252,-66.6641,80.001,2.48E+00,1.73E+01,1.04E+01,2.59E+01
253,-59.9977,80.0032,2.58E+00,1.65E+01,1.09E+01,2.51E+01
254,-93.3312,86.6629,1.91E+00,1.63E+01,8.68E+00,2.39E+01
255,-86.6639,86.6638,2.03E+00,1.68E+01,8.98E+00,2.46E+01
256,-79.9968,86.6651,2.13E+00,1.70E+01,9.31E+00,2.49E+01
257,-86.663,93.3313,1.91E+00,1.64E+01,8.69E+00,2.39E+01
258,-93.3301,93.3301,1.81E+00,1.62E+01,8.38E+00,2.36E+01
259,-79.9961,93.3327,2.01E+00,1.62E+01,9.02E+00,2.38E+01
260,-86.6652,79.9967,2.14E+00,1.69E+01,9.30E+00,2.50E+01
261,-93.3327,79.996,2.01E+00,1.61E+01,9.01E+00,2.38E+01
262,-79.9978,79.9977,2.25E+00,1.75E+01,9.62E+00,2.58E+01
263,-6.66759,46.6875,4.19E+00,2.50E+01,1.92E+01,1.01E+01
264,-13.3355,46.6866,4.17E+00,2.29E+01,1.96E+01,1.62E+01
265,-20.0032,46.684,4.12E+00,2.13E+01,1.94E+01,2.30E+01
266,-26.6704,46.6804,4.02E+00,2.09E+01,1.83E+01,2.89E+01
267,-33.3369,46.6764,3.90E+00,2.15E+01,1.70E+01,3.31E+01
268,-40.0035,46.6728,3.76E+00,2.23E+01,1.57E+01,3.50E+01
269,-46.6705,46.6701,3.61E+00,2.22E+01,1.47E+01,3.47E+01
270,-26.672,40.0128,4.24E+00,2.35E+01,2.01E+01,3.42E+01
271,-26.6743,33.3451,4.45E+00,2.63E+01,2.23E+01,3.96E+01
272,-26.6778,26.6773,4.65E+00,2.88E+01,2.54E+01,4.30E+01
273,-26.6828,20.009,4.82E+00,3.10E+01,2.90E+01,4.04E+01
274,-26.6882,13.3395,4.95E+00,3.50E+01,3.19E+01,2.97E+01
275,-26.6916,6.66833,5.01E+00,4.12E+01,3.20E+01,1.51E+01
276,-20.0096,26.6823,4.82E+00,3.09E+01,2.91E+01,4.05E+01
277,-13.34,26.6877,4.95E+00,3.50E+01,3.22E+01,2.99E+01
278,-6.66887,26.691,5.01E+00,4.12E+01,3.24E+01,1.54E+01
279,-13.3377,33.3543,4.69E+00,2.99E+01,2.63E+01,2.37E+01
280,-13.3364,40.0205,4.43E+00,2.60E+01,2.24E+01,1.92E+01
281,-20.0066,33.35,4.59E+00,2.71E+01,2.48E+01,3.39E+01
282,-20.0046,40.0171,4.35E+00,2.39E+01,2.17E+01,2.77E+01
283,-6.66812,33.3564,4.72E+00,3.39E+01,2.60E+01,1.28E+01
284,-6.66776,40.0218,4.45E+00,2.88E+01,2.20E+01,1.11E+01
285,-13.358,6.67381,5.60E+00,7.13E+01,6.13E+01,2.03E+01
286,-13.3501,13.3496,5.45E+00,5.29E+01,5.30E+01,3.41E+01
287,-13.3438,20.02,5.21E+00,4.19E+01,4.11E+01,3.60E+01
288,-20.0206,13.3433,5.21E+00,4.17E+01,4.09E+01,3.60E+01
289,-20.0259,6.67002,5.31E+00,5.19E+01,4.28E+01,1.86E+01
290,-20.0142,20.0137,5.04E+00,3.52E+01,3.50E+01,4.35E+01
291,-6.67437,13.3572,5.60E+00,7.20E+01,6.22E+01,2.03E+01
292,-6.68222,6.68144,5.83E+00,1.06E+02,8.41E+01,2.65E+01
293,-6.67054,20.0252,5.30E+00,5.22E+01,4.33E+01,1.86E+01
294,-46.6808,26.6698,4.02E+00,2.09E+01,1.83E+01,2.87E+01
295,-40.0133,26.6714,4.24E+00,2.36E+01,2.00E+01,3.40E+01
296,-33.3456,26.6737,4.45E+00,2.64E+01,2.23E+01,3.96E+01
297,-40.0091,33.3383,4.10E+00,2.40E+01,1.82E+01,3.73E+01
298,-40.0058,40.0054,3.94E+00,2.37E+01,1.68E+01,3.74E+01
299,-46.6768,33.3365,3.90E+00,2.16E+01,1.69E+01,3.29E+01
300,-46.6732,40.0031,3.76E+00,2.23E+01,1.56E+01,3.50E+01
301,-33.3416,33.3411,4.28E+00,2.57E+01,2.00E+01,4.03E+01
302,-33.3388,40.0087,4.10E+00,2.39E+01,1.83E+01,3.74E+01
303,-46.6871,13.335,4.18E+00,2.30E+01,1.95E+01,1.58E+01
304,-40.021,13.3359,4.43E+00,2.60E+01,2.23E+01,1.88E+01
305,-33.3548,13.3372,4.69E+00,2.99E+01,2.61E+01,2.33E+01
306,-40.0176,20.004,4.35E+00,2.40E+01,2.16E+01,2.74E+01
307,-46.6845,20.0027,4.12E+00,2.13E+01,1.92E+01,2.27E+01
308,-33.3504,20.006,4.59E+00,2.72E+01,2.47E+01,3.37E+01
309,-40.0224,6.6672,4.45E+00,2.88E+01,2.18E+01,1.07E+01
310,-46.688,6.66701,4.19E+00,2.50E+01,1.91E+01,9.73E+00
311,-33.3569,6.66756,4.73E+00,3.40E+01,2.58E+01,1.24E+01
312,-26.6664,93.3488,2.56E+00,1.25E+01,1.16E+01,1.35E+01
313,-26.6666,86.6821,2.76E+00,1.31E+01,1.23E+01,1.44E+01
314,-26.6669,80.0154,2.97E+00,1.38E+01,1.30E+01,1.55E+01
315,-26.6673,73.3486,3.17E+00,1.47E+01,1.38E+01,1.69E+01
316,-26.6678,66.6818,3.38E+00,1.57E+01,1.47E+01,1.88E+01
317,-26.6684,60.0148,3.59E+00,1.70E+01,1.57E+01,2.13E+01
318,-26.6692,53.3476,3.81E+00,1.87E+01,1.69E+01,2.46E+01
319,-20.0007,73.3504,3.22E+00,1.52E+01,1.39E+01,1.40E+01
320,-13.334,73.3514,3.24E+00,1.59E+01,1.38E+01,1.12E+01
321,-6.66736,73.3516,3.25E+00,1.67E+01,1.37E+01,8.76E+00
322,-13.3338,80.0177,3.02E+00,1.49E+01,1.30E+01,1.07E+01
323,-13.3337,86.6841,2.81E+00,1.40E+01,1.24E+01,1.03E+01
324,-13.3336,93.3504,2.60E+00,1.33E+01,1.18E+01,9.99E+00
325,-20.0002,86.6834,2.80E+00,1.35E+01,1.23E+01,1.23E+01
326,-20.0004,80.0169,3.00E+00,1.43E+01,1.31E+01,1.31E+01
327,-20,93.3498,2.59E+00,1.28E+01,1.17E+01,1.17E+01
328,-6.66729,86.6841,2.81E+00,1.45E+01,1.24E+01,8.53E+00
329,-6.66733,80.0178,3.03E+00,1.55E+01,1.30E+01,8.64E+00
330,-6.66725,93.3504,2.61E+00,1.36E+01,1.18E+01,8.43E+00
331,-13.3349,53.3528,3.93E+00,2.06E+01,1.76E+01,1.42E+01
332,-13.3345,60.0189,3.69E+00,1.87E+01,1.60E+01,1.28E+01
333,-13.3342,66.6852,3.46E+00,1.72E+01,1.48E+01,1.19E+01
334,-20.0016,60.0173,3.66E+00,1.76E+01,1.61E+01,1.71E+01
335,-20.0023,53.3507,3.88E+00,1.92E+01,1.75E+01,1.95E+01
336,-20.0011,66.6839,3.43E+00,1.63E+01,1.49E+01,1.53E+01
337,-6.66744,60.0193,3.70E+00,1.99E+01,1.58E+01,9.16E+00
338,-6.6675,53.3533,3.94E+00,2.21E+01,1.73E+01,9.53E+00
339,-6.6674,66.6854,3.47E+00,1.81E+01,1.47E+01,8.93E+00
340,-46.6659,73.3406,2.94E+00,1.60E+01,1.24E+01,2.44E+01
341,-39.9998,73.3435,3.03E+00,1.51E+01,1.29E+01,2.22E+01
342,-33.3336,73.3462,3.11E+00,1.46E+01,1.34E+01,1.97E+01
