NodeID,Y,Z,Displacement,Stress_L1,Stress_L2,Stress_L4
2,99.9953,-99.9953,7.58E-01,2.29E+01,9.95E+00,3.55E+01
3,99.9966,-93.3274,8.51E-01,2.35E+01,1.04E+01,3.58E+01
4,99.9982,-86.6601,9.36E-01,2.37E+01,1.09E+01,3.58E+01
5,100,-79.993,1.01E+00,2.35E+01,1.13E+01,3.53E+01
6,100.002,-73.3264,1.08E+00,2.28E+01,1.17E+01,3.44E+01
7,100.005,-66.6602,1.15E+00,2.18E+01,1.22E+01,3.31E+01
8,100.007,-59.994,1.21E+00,2.07E+01,1.27E+01,3.16E+01
9,100.01,-53.3281,1.26E+00,1.96E+01,1.32E+01,3.00E+01
10,100.012,-46.6623,1.30E+00,1.86E+01,1.37E+01,2.81E+01
11,100.014,-39.9964,1.34E+00,1.79E+01,1.42E+01,2.62E+01
12,100.016,-33.3304,1.38E+00,1.74E+01,1.47E+01,2.42E+01
13,100.017,-26.6646,1.40E+00,1.71E+01,1.52E+01,2.20E+01
14,100.018,-19.9985,1.42E+00,1.70E+01,1.57E+01,1.98E+01
15,100.019,-13.3325,1.43E+00,1.70E+01,1.61E+01,1.76E+01
16,100.019,-6.66652,1.43E+00,1.71E+01,1.67E+01,1.54E+01
17,100.019,-0.000554728,1.43E+00,1.73E+01,1.72E+01,1.33E+01
18,100.018,6.66536,1.41E+00,1.74E+01,1.79E+01,1.13E+01
19,100.017,13.3312,1.39E+00,1.75E+01,1.87E+01,9.45E+00
20,100.016,19.997,1.37E+00,1.76E+01,1.97E+01,7.69E+00
21,100.014,26.6628,1.34E+00,1.76E+01,2.08E+01,6.10E+00
22,100.012,33.3285,1.30E+00,1.77E+01,2.20E+01,4.77E+00
23,100.01,39.9942,1.26E+00,1.77E+01,2.33E+01,3.94E+00
24,100.008,46.6599,1.21E+00,1.77E+01,2.47E+01,3.80E+00
25,100.005,53.3256,1.16E+00,1.77E+01,2.62E+01,4.38E+00
26,100.003,59.9914,1.10E+00,1.77E+01,2.77E+01,5.41E+00
27,100,66.6575,1.04E+00,1.76E+01,2.91E+01,6.60E+00
28,99.9981,73.3237,9.71E-01,1.74E+01,3.03E+01,7.81E+00
29,99.996,79.9902,8.96E-01,1.72E+01,3.11E+01,8.92E+00
30,99.9944,86.6572,8.16E-01,1.69E+01,3.14E+01,9.86E+00
31,99.9931,93.3245,7.29E-01,1.65E+01,3.12E+01,1.06E+01
32,99.9923,99.9923,6.36E-01,1.59E+01,3.06E+01,1.10E+01
33,93.3245,99.993,7.29E-01,1.65E+01,3.13E+01,1.06E+01
34,86.6572,99.9943,8.16E-01,1.69E+01,3.15E+01,9.85E+00
35,79.9902,99.996,8.96E-01,1.72E+01,3.12E+01,8.91E+00
36,73.3236,99.998,9.71E-01,1.74E+01,3.05E+01,7.80E+00
37,66.6574,100,1.04E+00,1.75E+01,2.93E+01,6.60E+00
38,59.9913,100.003,1.10E+00,1.76E+01,2.80E+01,5.40E+00
39,53.3255,100.005,1.16E+00,1.77E+01,2.65E+01,4.38E+00
40,46.6597,100.008,1.21E+00,1.77E+01,2.50E+01,3.81E+00
41,39.994,100.01,1.26E+00,1.76E+01,2.35E+01,3.95E+00
42,33.3283,100.012,1.30E+00,1.76E+01,2.22E+01,4.80E+00
43,26.6626,100.014,1.34E+00,1.75E+01,2.09E+01,6.13E+00
44,19.9969,100.016,1.37E+00,1.74E+01,1.99E+01,7.73E+00
45,13.3311,100.017,1.39E+00,1.73E+01,1.89E+01,9.49E+00
46,6.66522,100.018,1.41E+00,1.72E+01,1.81E+01,1.14E+01
47,-0.000688511,100.019,1.43E+00,1.71E+01,1.74E+01,1.34E+01
48,-6.66666,100.019,1.43E+00,1.70E+01,1.68E+01,1.54E+01
49,-13.3326,100.019,1.43E+00,1.69E+01,1.63E+01,1.76E+01
50,-19.9987,100.019,1.42E+00,1.68E+01,1.58E+01,1.98E+01
51,-26.6647,100.018,1.40E+00,1.69E+01,1.53E+01,2.20E+01
52,-33.3306,100.016,1.38E+00,1.72E+01,1.48E+01,2.41E+01
53,-39.9965,100.014,1.34E+00,1.77E+01,1.43E+01,2.61E+01
54,-46.6624,100.012,1.30E+00,1.85E+01,1.38E+01,2.81E+01
55,-53.3282,100.01,1.26E+00,1.94E+01,1.33E+01,2.99E+01
56,-59.9941,100.007,1.21E+00,2.05E+01,1.27E+01,3.15E+01
57,-66.6602,100.005,1.15E+00,2.17E+01,1.23E+01,3.31E+01
58,-73.3264,100.003,1.09E+00,2.27E+01,1.18E+01,3.43E+01
59,-79.9931,100,1.02E+00,2.34E+01,1.13E+01,3.53E+01
60,-86.6601,99.9982,9.37E-01,2.37E+01,1.09E+01,3.58E+01
61,-93.3274,99.9966,8.52E-01,2.35E+01,1.04E+01,3.58E+01
62,-99.9953,99.9953,7.58E-01,2.29E+01,9.99E+00,3.55E+01
63,-99.9965,93.3274,8.52E-01,2.35E+01,1.04E+01,3.58E+01
64,-99.9982,86.66,9.37E-01,2.37E+01,1.09E+01,3.58E+01
65,-100,79.993,1.02E+00,2.35E+01,1.13E+01,3.54E+01
66,-100.002,73.3264,1.09E+00,2.28E+01,1.18E+01,3.44E+01
67,-100.005,66.6601,1.15E+00,2.18E+01,1.22E+01,3.32E+01
68,-100.007,59.994,1.21E+00,2.07E+01,1.27E+01,3.16E+01
69,-100.01,53.3281,1.26E+00,1.96E+01,1.32E+01,2.99E+01
70,-100.012,46.6623,1.30E+00,1.86E+01,1.37E+01,2.81E+01
71,-100.014,39.9964,1.34E+00,1.78E+01,1.42E+01,2.61E+01
72,-100.016,33.3305,1.38E+00,1.73E+01,1.47E+01,2.41E+01
73,-100.018,26.6645,1.40E+00,1.70E+01,1.52E+01,2.19E+01
74,-100.019,19.9986,1.42E+00,1.70E+01,1.57E+01,1.97E+01
75,-100.019,13.3325,1.43E+00,1.70E+01,1.61E+01,1.75E+01
76,-100.019,6.66654,1.43E+00,1.71E+01,1.66E+01,1.53E+01
77,-100.019,0.000571017,1.43E+00,1.72E+01,1.72E+01,1.33E+01
78,-100.018,-6.66534,1.41E+00,1.74E+01,1.79E+01,1.13E+01
79,-100.017,-13.3312,1.40E+00,1.74E+01,1.88E+01,9.43E+00
80,-100.016,-19.997,1.37E+00,1.75E+01,1.97E+01,7.68E+00
81,-100.014,-26.6627,1.34E+00,1.76E+01,2.08E+01,6.10E+00
82,-100.012,-33.3284,1.30E+00,1.77E+01,2.20E+01,4.79E+00
83,-100.01,-39.9941,1.26E+00,1.77E+01,2.34E+01,3.95E+00
84,-100.008,-46.6598,1.21E+00,1.77E+01,2.49E+01,3.82E+00
85,-100.005,-53.3255,1.16E+00,1.77E+01,2.64E+01,4.39E+00
86,-100.003,-59.9913,1.10E+00,1.77E+01,2.79E+01,5.41E+00
87,-100,-66.6574,1.04E+00,1.76E+01,2.93E+01,6.61E+00
88,-99.9979,-73.3236,9.71E-01,1.74E+01,3.05E+01,7.81E+00
89,-99.9959,-79.9902,8.97E-01,1.72E+01,3.13E+01,8.92E+00
90,-99.9942,-86.6571,8.16E-01,1.69E+01,3.16E+01,9.86E+00
91,-99.993,-93.3244,7.29E-01,1.65E+01,3.13E+01,1.06E+01
92,-99.9922,-99.9922,6.36E-01,1.59E+01,3.07E+01,1.10E+01
93,-93.3244,-99.993,7.29E-01,1.65E+01,3.13E+01,1.06E+01
94,-86.6572,-99.9943,8.16E-01,1.69E+01,3.15E+01,9.86E+00
95,-79.9902,-99.996,8.97E-01,1.72E+01,3.11E+01,8.93E+00
96,-73.3236,-99.9981,9.71E-01,1.74E+01,3.03E+01,7.82E+00
97,-66.6575,-100,1.04E+00,1.76E+01,2.91E+01,6.62E+00
98,-59.9914,-100.003,1.10E+00,1.77E+01,2.77E+01,5.42E+00
99,-53.3256,-100.005,1.16E+00,1.78E+01,2.62E+01,4.39E+00
100,-46.6599,-100.008,1.21E+00,1.78E+01,2.47E+01,3.81E+00
101,-39.9942,-100.01,1.26E+00,1.78E+01,2.32E+01,3.92E+00
102,-33.3285,-100.012,1.30E+00,1.77E+01,2.19E+01,4.75E+00
103,-26.6629,-100.014,1.34E+00,1.77E+01,2.07E+01,6.06E+00
104,-19.9971,-100.016,1.37E+00,1.76E+01,1.96E+01,7.64E+00
105,-13.3313,-100.017,1.39E+00,1.76E+01,1.86E+01,9.38E+00
106,-6.66547,-100.018,1.41E+00,1.75E+01,1.78E+01,1.13E+01
107,0.000441677,-100.019,1.43E+00,1.74E+01,1.71E+01,1.32E+01
108,6.66641,-100.019,1.43E+00,1.73E+01,1.66E+01,1.53E+01
109,13.3324,-100.019,1.43E+00,1.72E+01,1.60E+01,1.75E+01
110,19.9984,-100.019,1.42E+00,1.72E+01,1.56E+01,1.97E+01
111,26.6644,-100.017,1.40E+00,1.73E+01,1.51E+01,2.19E+01
112,33.3304,-100.016,1.38E+00,1.75E+01,1.46E+01,2.41E+01
113,39.9963,-100.014,1.34E+00,1.80E+01,1.41E+01,2.62E+01
114,46.6621,-100.012,1.30E+00,1.88E+01,1.36E+01,2.82E+01
115,53.328,-100.01,1.26E+00,1.98E+01,1.31E+01,3.00E+01
116,59.9939,-100.007,1.21E+00,2.09E+01,1.26E+01,3.17E+01
117,66.66,-100.005,1.15E+00,2.20E+01,1.22E+01,3.32E+01
118,73.3263,-100.002,1.09E+00,2.29E+01,1.17E+01,3.45E+01
119,79.993,-100,1.01E+00,2.36E+01,1.13E+01,3.54E+01
120,86.66,-99.9982,9.37E-01,2.38E+01,1.08E+01,3.58E+01
121,93.3274,-99.9965,8.51E-01,2.35E+01,1.04E+01,3.58E+01
122,-93.3534,0.000624848,1.68E+00,1.88E+01,1.82E+01,1.30E+01
123,-86.6877,0.000669906,1.95E+00,2.04E+01,1.91E+01,1.29E+01
124,-80.0217,0.000701254,2.21E+00,2.20E+01,2.01E+01,1.28E+01
125,-73.3556,0.000712287,2.48E+00,2.38E+01,2.12E+01,1.27E+01
126,-66.6896,0.000691608,2.76E+00,2.59E+01,2.23E+01,1.25E+01
127,-60.0235,0.000625231,3.04E+00,2.85E+01,2.38E+01,1.23E+01
128,-53.3575,0.000487979,3.34E+00,3.16E+01,2.55E+01,1.20E+01
129,-46.6917,0.000248729,3.64E+00,3.58E+01,2.78E+01,1.17E+01
130,-40.0261,-0.000152643,3.96E+00,4.14E+01,3.10E+01,1.16E+01
131,-33.3609,-0.000793335,4.30E+00,4.93E+01,3.56E+01,1.21E+01
132,-26.6964,-0.00182497,4.65E+00,6.12E+01,4.28E+01,1.40E+01
133,-20.0326,-0.00340354,5.04E+00,8.09E+01,5.52E+01,1.82E+01
134,-13.3695,-0.00578858,5.45E+00,1.20E+02,8.12E+01,2.60E+01
135,-6.69922,-0.00724537,5.85E+00,1.91E+02,1.29E+02,5.46E+01
136,0.000338223,-9.62E-05,6.08E+00,2.35E+02,1.59E+02,7.81E+01
137,6.6996,0.00715237,5.85E+00,1.91E+02,1.29E+02,5.45E+01
138,13.3695,0.00580876,5.44E+00,1.20E+02,8.10E+01,2.62E+01
139,20.0325,0.00348379,5.03E+00,8.14E+01,5.52E+01,1.85E+01
140,26.6961,0.00193573,4.65E+00,6.17E+01,4.28E+01,1.42E+01
141,33.3606,0.000916017,4.29E+00,4.97E+01,3.56E+01,1.22E+01
142,40.0258,0.000275649,3.95E+00,4.17E+01,3.10E+01,1.17E+01
143,46.6914,-0.000132561,3.63E+00,3.60E+01,2.79E+01,1.18E+01
144,53.3572,-0.000382081,3.33E+00,3.18E+01,2.56E+01,1.21E+01
145,60.0232,-0.000531862,3.04E+00,2.86E+01,2.38E+01,1.24E+01
146,66.6893,-0.000611513,2.75E+00,2.60E+01,2.24E+01,1.27E+01
147,73.3554,-0.000645578,2.48E+00,2.39E+01,2.12E+01,1.28E+01
148,80.0215,-0.000647605,2.21E+00,2.21E+01,2.01E+01,1.29E+01
149,86.6875,-0.000628643,1.94E+00,2.04E+01,1.91E+01,1.30E+01
150,93.3533,-0.000594436,1.68E+00,1.89E+01,1.82E+01,1.31E+01
151,0.00698562,6.6984,5.85E+00,1.93E+02,1.31E+02,5.45E+01
152,0.00544516,13.3687,5.44E+00,1.22E+02,8.38E+01,2.59E+01
153,0.00322565,20.0322,5.03E+00,8.10E+01,5.65E+01,1.82E+01
154,0.00164282,26.6961,4.65E+00,6.09E+01,4.35E+01,1.42E+01
155,0.000601367,33.3607,4.29E+00,4.89E+01,3.61E+01,1.24E+01
156,-4.53E-05,40.0259,3.96E+00,4.10E+01,3.14E+01,1.20E+01
157,-0.00044884,46.6915,3.64E+00,3.54E+01,2.81E+01,1.21E+01
158,-0.000685758,53.3573,3.33E+00,3.14E+01,2.58E+01,1.23E+01
159,-0.000817803,60.0233,3.04E+00,2.82E+01,2.40E+01,1.26E+01
160,-0.000876407,66.6894,2.76E+00,2.57E+01,2.25E+01,1.28E+01
161,-0.000887337,73.3555,2.48E+00,2.36E+01,2.13E+01,1.29E+01
162,-0.000864861,80.0216,2.21E+00,2.19E+01,2.02E+01,1.30E+01
163,-0.000820161,86.6875,1.94E+00,2.02E+01,1.93E+01,1.30E+01
164,-0.00076199,93.3534,1.68E+00,1.87E+01,1.83E+01,1.31E+01
165,-53.3584,6.66698,3.35E+00,3.02E+01,2.55E+01,1.71E+01
166,-53.3571,13.3337,3.33E+00,2.83E+01,2.56E+01,2.38E+01
167,-53.3539,20.0003,3.27E+00,2.71E+01,2.52E+01,3.12E+01
168,-53.3492,26.6663,3.18E+00,2.73E+01,2.43E+01,3.82E+01
