NodeID,Y,Z,Displacement,Stress_L1,Stress_L2,Stress_L4
2,99.9636,-99.9635,1.40E+00,9.78E+01,1.36E+02,6.18E+01
3,99.9678,-93.2892,1.60E+00,1.20E+02,1.10E+02,9.92E+01
4,99.9723,-86.6195,1.76E+00,1.16E+02,1.09E+02,9.92E+01
5,99.9786,-79.9522,1.91E+00,1.16E+02,1.09E+02,1.01E+02
6,99.9861,-73.2868,2.04E+00,1.14E+02,1.08E+02,1.01E+02
7,99.9943,-66.6231,2.15E+00,1.11E+02,1.06E+02,1.01E+02
8,100.003,-59.9602,2.26E+00,1.08E+02,1.05E+02,1.00E+02
9,100.011,-53.2979,2.34E+00,1.05E+02,1.02E+02,9.93E+01
10,100.019,-46.636,2.42E+00,1.03E+02,1.01E+02,9.82E+01
11,100.026,-39.9741,2.49E+00,1.00E+02,9.88E+01,9.71E+01
12,100.032,-33.3122,2.55E+00,9.84E+01,9.74E+01,9.61E+01
13,100.037,-26.6503,2.60E+00,9.69E+01,9.63E+01,9.53E+01
14,100.041,-19.9882,2.63E+00,9.60E+01,9.54E+01,9.45E+01
15,100.044,-13.326,2.66E+00,9.55E+01,9.49E+01,9.39E+01
16,100.046,-6.6638,2.68E+00,9.54E+01,9.46E+01,9.33E+01
17,100.047,-0.00150755,2.69E+00,9.57E+01,9.47E+01,9.28E+01
18,100.046,6.66078,2.69E+00,9.63E+01,9.50E+01,9.24E+01
19,100.044,13.323,2.67E+00,9.73E+01,9.57E+01,9.22E+01
20,100.041,19.9852,2.65E+00,9.87E+01,9.66E+01,9.20E+01
21,100.036,26.6472,2.62E+00,1.01E+02,9.80E+01,9.20E+01
22,100.03,33.3091,2.57E+00,1.03E+02,9.97E+01,9.21E+01
23,100.024,39.971,2.52E+00,1.05E+02,1.02E+02,9.25E+01
24,100.016,46.6328,2.45E+00,1.08E+02,1.04E+02,9.31E+01
25,100.007,53.2947,2.38E+00,1.11E+02,1.07E+02,9.39E+01
26,99.9979,59.9569,2.29E+00,1.14E+02,1.10E+02,9.49E+01
27,99.9884,66.6197,2.18E+00,1.17E+02,1.12E+02,9.61E+01
28,99.979,73.2835,2.06E+00,1.19E+02,1.14E+02,9.73E+01
29,99.9703,79.9487,1.92E+00,1.20E+02,1.15E+02,9.84E+01
30,99.963,86.6159,1.77E+00,1.18E+02,1.14E+02,9.91E+01
31,99.958,93.285,1.59E+00,1.13E+02,1.11E+02,9.97E+01
32,99.9571,99.9563,1.40E+00,1.40E+02,7.55E+01,1.42E+02
33,93.2851,99.9555,1.59E+00,1.16E+02,1.12E+02,1.02E+02
34,86.6151,99.9592,1.77E+00,1.21E+02,1.17E+02,1.02E+02
35,79.9472,99.9656,1.92E+00,1.22E+02,1.19E+02,1.02E+02
36,73.2816,99.974,2.06E+00,1.21E+02,1.18E+02,1.01E+02
37,66.6177,99.9835,2.18E+00,1.19E+02,1.17E+02,9.93E+01
38,59.9549,99.9934,2.29E+00,1.16E+02,1.14E+02,9.78E+01
39,53.2929,100.003,2.38E+00,1.13E+02,1.11E+02,9.64E+01
40,46.6312,100.013,2.46E+00,1.09E+02,1.08E+02,9.51E+01
41,39.9697,100.021,2.52E+00,1.06E+02,1.05E+02,9.41E+01
42,33.308,100.028,2.58E+00,1.03E+02,1.02E+02,9.34E+01
43,26.6462,100.035,2.62E+00,1.01E+02,1.00E+02,9.29E+01
44,19.9843,100.04,2.66E+00,9.86E+01,9.85E+01,9.27E+01
45,13.3221,100.044,2.68E+00,9.69E+01,9.72E+01,9.25E+01
46,6.65989,100.046,2.69E+00,9.56E+01,9.62E+01,9.25E+01
47,-0.00244712,100.048,2.70E+00,9.47E+01,9.55E+01,9.26E+01
48,-6.66482,100.048,2.69E+00,9.42E+01,9.51E+01,9.29E+01
49,-13.3271,100.046,2.67E+00,9.41E+01,9.51E+01,9.32E+01
50,-19.9895,100.044,2.64E+00,9.45E+01,9.53E+01,9.36E+01
51,-26.6517,100.04,2.60E+00,9.53E+01,9.58E+01,9.41E+01
52,-33.3137,100.035,2.55E+00,9.66E+01,9.67E+01,9.47E+01
53,-39.9757,100.029,2.49E+00,9.84E+01,9.78E+01,9.55E+01
54,-46.6376,100.022,2.42E+00,1.01E+02,9.93E+01,9.64E+01
55,-53.2994,100.014,2.34E+00,1.03E+02,1.01E+02,9.75E+01
56,-59.9616,100.005,2.25E+00,1.06E+02,1.03E+02,9.86E+01
57,-66.6242,99.9962,2.15E+00,1.10E+02,1.05E+02,9.98E+01
58,-73.2877,99.9875,2.04E+00,1.13E+02,1.07E+02,1.01E+02
59,-79.9527,99.9797,1.91E+00,1.15E+02,1.08E+02,1.01E+02
60,-86.6195,99.9731,1.76E+00,1.16E+02,1.09E+02,1.00E+02
61,-93.2884,99.9683,1.60E+00,1.14E+02,1.09E+02,1.00E+02
62,-99.9598,99.9657,1.43E+00,1.35E+02,7.85E+01,1.39E+02
63,-99.9643,93.2894,1.64E+00,1.63E+02,5.15E+01,1.86E+02
64,-99.9686,86.6186,1.81E+00,1.63E+02,5.17E+01,1.88E+02
65,-99.9753,79.9509,1.96E+00,1.62E+02,5.45E+01,1.86E+02
66,-99.9834,73.2856,2.09E+00,1.57E+02,5.73E+01,1.80E+02
67,-99.9924,66.6219,2.20E+00,1.51E+02,6.02E+01,1.73E+02
68,-100.002,59.9593,2.30E+00,1.43E+02,6.33E+01,1.64E+02
69,-100.011,53.2974,2.39E+00,1.35E+02,6.64E+01,1.55E+02
70,-100.019,46.6357,2.46E+00,1.28E+02,6.96E+01,1.46E+02
71,-100.027,39.974,2.53E+00,1.21E+02,7.29E+01,1.37E+02
72,-100.034,33.3122,2.59E+00,1.15E+02,7.63E+01,1.29E+02
73,-100.039,26.6502,2.63E+00,1.10E+02,7.99E+01,1.21E+02
74,-100.044,19.9881,2.67E+00,1.05E+02,8.35E+01,1.13E+02
75,-100.047,13.3259,2.69E+00,1.01E+02,8.73E+01,1.06E+02
76,-100.049,6.66352,2.71E+00,9.74E+01,9.14E+01,9.85E+01
77,-100.049,0.0011287,2.71E+00,9.45E+01,9.57E+01,9.13E+01
78,-100.048,-6.66124,2.70E+00,9.19E+01,1.00E+02,8.41E+01
79,-100.046,-13.3235,2.68E+00,8.96E+01,1.05E+02,7.71E+01
80,-100.042,-19.9856,2.66E+00,8.76E+01,1.11E+02,7.01E+01
81,-100.037,-26.6476,2.62E+00,8.57E+01,1.17E+02,6.31E+01
82,-100.031,-33.3093,2.57E+00,8.41E+01,1.24E+02,5.61E+01
83,-100.023,-39.9709,2.51E+00,8.26E+01,1.31E+02,4.92E+01
84,-100.015,-46.6324,2.44E+00,8.13E+01,1.40E+02,4.23E+01
85,-100.006,-53.2938,2.35E+00,8.00E+01,1.48E+02,3.56E+01
86,-99.9958,-59.9555,2.26E+00,7.87E+01,1.57E+02,2.92E+01
87,-99.9859,-66.6179,2.15E+00,7.72E+01,1.66E+02,2.35E+01
88,-99.9764,-73.2813,2.02E+00,7.56E+01,1.74E+02,1.90E+01
89,-99.9681,-79.9466,1.88E+00,7.33E+01,1.80E+02,1.64E+01
90,-99.9619,-86.6142,1.73E+00,6.99E+01,1.82E+02,1.56E+01
91,-99.9584,-93.2839,1.55E+00,6.25E+01,1.81E+02,1.44E+01
92,-99.9587,-99.9557,1.37E+00,8.62E+01,1.43E+02,5.50E+01
93,-93.2861,-99.9571,1.58E+00,1.19E+02,1.13E+02,9.52E+01
94,-86.6164,-99.9626,1.76E+00,1.21E+02,1.15E+02,9.59E+01
95,-79.9494,-99.9704,1.92E+00,1.21E+02,1.15E+02,9.52E+01
96,-73.2845,-99.9796,2.06E+00,1.19E+02,1.13E+02,9.38E+01
97,-66.6212,-99.9895,2.18E+00,1.16E+02,1.11E+02,9.26E+01
98,-59.9587,-99.9995,2.28E+00,1.13E+02,1.08E+02,9.16E+01
99,-53.2967,-100.009,2.37E+00,1.10E+02,1.05E+02,9.08E+01
100,-46.635,-100.018,2.45E+00,1.07E+02,1.02E+02,9.03E+01
101,-39.9732,-100.026,2.52E+00,1.04E+02,9.95E+01,9.00E+01
102,-33.3113,-100.033,2.57E+00,1.02E+02,9.76E+01,8.99E+01
103,-26.6494,-100.038,2.62E+00,1.00E+02,9.60E+01,9.01E+01
104,-19.9872,-100.043,2.65E+00,9.87E+01,9.49E+01,9.05E+01
105,-13.3249,-100.046,2.68E+00,9.75E+01,9.41E+01,9.09E+01
106,-6.66259,-100.048,2.69E+00,9.67E+01,9.36E+01,9.16E+01
107,-0.00018205,-100.048,2.70E+00,9.63E+01,9.35E+01,9.23E+01
108,6.66221,-100.048,2.69E+00,9.62E+01,9.37E+01,9.32E+01
109,13.3245,-100.045,2.68E+00,9.65E+01,9.42E+01,9.42E+01
110,19.9867,-100.042,2.65E+00,9.72E+01,9.50E+01,9.53E+01
111,26.6487,-100.038,2.61E+00,9.84E+01,9.61E+01,9.66E+01
112,33.3106,-100.032,2.56E+00,1.00E+02,9.75E+01,9.80E+01
113,39.9724,-100.025,2.51E+00,1.02E+02,9.93E+01,9.96E+01
114,46.634,-100.018,2.44E+00,1.05E+02,1.01E+02,1.01E+02
115,53.2958,-100.01,2.36E+00,1.08E+02,1.04E+02,1.03E+02
116,59.9579,-100.001,2.28E+00,1.11E+02,1.06E+02,1.05E+02
117,66.6208,-99.9922,2.18E+00,1.15E+02,1.09E+02,1.06E+02
