NodeID,Y,Z,Displacement,Stress_L1,Stress_L2,Stress_L4
90,-99.9753,-86.6354,3.19E+00,31.47,64.33,5.36
91,-99.9727,-93.3027,3.03E+00,30.7,64.71,4.873
92,-99.9712,-99.9711,2.87E+00,29.96,63.94,4.706
93,-93.3028,-99.9727,3.03E+00,30.72,64.46,4.871
94,-86.6356,-99.9753,3.19E+00,31.52,63.89,5.374
95,-79.9692,-99.979,3.33E+00,32.32,62.2,6.201
96,-73.3037,-99.9835,3.47E+00,33.08,59.63,7.289
97,-66.639,-99.9886,3.59E+00,33.75,56.5,8.572
98,-59.9747,-99.9942,3.71E+00,34.31,53.15,10.01
99,-53.3107,-99.9999,3.82E+00,34.75,49.84,11.59
100,-46.647,-100.005,3.92E+00,35.07,46.75,13.3
101,-39.9832,-100.011,4.01E+00,35.29,43.96,15.14
102,-33.3195,-100.016,4.08E+00,35.42,41.52,17.09
103,-26.6557,-100.02,4.15E+00,35.47,39.41,19.16
104,-19.9917,-100.024,4.20E+00,35.48,37.62,21.36
105,-13.3275,-100.027,4.24E+00,35.45,36.11,23.7
106,-6.66333,-100.029,4.27E+00,35.4,34.85,26.17
107,0.00100446,-100.03,4.29E+00,35.37,33.79,28.8
108,6.66539,-100.03,4.29E+00,35.39,32.89,31.59
109,13.3298,-100.029,4.27E+00,35.51,32.1,34.53
110,19.9942,-100.027,4.24E+00,35.84,31.37,37.6
111,26.6585,-100.024,4.20E+00,36.47,30.65,40.76
112,33.3226,-100.02,4.14E+00,37.5,29.92,44
113,39.9868,-100.016,4.08E+00,38.99,29.17,47.31
114,46.6508,-100.011,3.99E+00,40.98,28.39,50.69
115,53.3149,-100.006,3.90E+00,43.42,27.59,54.15
116,59.9792,-100,3.80E+00,46.2,26.75,57.64
117,66.6438,-99.9951,3.68E+00,49.15,25.88,61.06
118,73.3089,-99.9901,3.56E+00,51.99,24.98,64.17
119,79.9746,-99.9856,3.43E+00,54.39,24.08,66.67
120,86.6412,-99.9818,3.28E+00,55.98,23.21,68.21
121,93.3087,-99.979,3.13E+00,56.51,22.42,68.56
122,-93.3634,0.00163531,4.64E+00,36.64,34.9,29.2
123,-86.6971,0.00178169,4.99E+00,38.43,36.12,29.52
124,-80.0307,0.00192446,5.36E+00,40.53,37.51,29.81
125,-73.3644,0.00205893,5.74E+00,43.06,39.14,30.06
126,-66.6983,0.00217255,6.12E+00,46.16,41.11,30.27
127,-60.0323,0.00225385,6.53E+00,50.05,43.56,30.45
128,-53.3666,0.00227123,6.94E+00,55.07,46.68,30.61
129,-46.7012,0.00219417,7.38E+00,61.72,50.82,30.76
130,-40.0363,0.00193372,7.84E+00,70.86,56.54,31.02
131,-33.372,0.00138771,8.32E+00,84,64.86,31.74
132,-26.7089,0.000253041,8.84E+00,104.2,77.86,34.1
133,-20.0477,-0.00189877,9.41E+00,138.3,100.3,41.39
134,-13.3906,-0.00649454,1.00E+01,213,149.6,55.26
135,-6.72599,-0.0117575,1.07E+01,362.6,248.6,77.66
136,0.000585297,-0.0007168,1.11E+01,458.8,312.7,90.77
137,6.72595,0.0106792,1.07E+01,362.4,248.7,78.27
138,13.3894,0.00577224,1.00E+01,214.3,149.9,57.7
139,20.0462,0.00130598,9.39E+00,140,100.8,42.97
140,26.7074,-0.00079513,8.83E+00,105.4,78.5,35.27
141,33.3706,-0.00190075,8.31E+00,84.91,65.44,32.77
142,40.0349,-0.00243046,7.82E+00,71.54,57.02,31.94
143,46.6999,-0.00268172,7.36E+00,62.26,51.21,31.58
144,53.3654,-0.00275208,6.93E+00,55.52,46.99,31.33
145,60.0312,-0.00272927,6.51E+00,50.45,43.8,31.09
146,66.6972,-0.00264109,6.11E+00,46.53,41.31,30.83
147,73.3634,-0.0025187,5.73E+00,43.41,39.3,30.55
148,80.0298,-0.00237352,5.35E+00,40.87,37.64,30.23
149,86.6962,-0.00221798,4.99E+00,38.75,36.23,29.89
150,93.3626,-0.00205655,4.63E+00,36.96,34.99,29.52
151,0.0102803,6.72309,1.07E+01,365.5,252.2,77.69
152,0.00467319,13.3881,1.00E+01,214.9,154.7,56.02
153,0.00037037,20.046,9.40E+00,137.2,102.9,42.96
154,-0.0017944,26.7074,8.83E+00,102.9,79.39,36.16
155,-0.00291025,33.3706,8.31E+00,83.05,65.91,33.68
156,-0.00341756,40.035,7.83E+00,70.16,57.3,32.69
157,-0.00363402,46.7,7.37E+00,61.21,51.39,32.17
158,-0.00366279,53.3655,6.93E+00,54.71,47.11,31.79
159,-0.00359546,60.0313,6.52E+00,49.81,43.89,31.45
160,-0.0034601,66.6974,6.12E+00,46,41.37,31.11
161,-0.00328875,73.3636,5.73E+00,42.96,39.35,30.76
162,-0.00309175,80.0299,5.35E+00,40.48,37.67,30.39
163,-0.00288125,86.6963,4.99E+00,38.41,36.25,30
164,-0.00266394,93.3627,4.63E+00,36.65,35.02,29.59
165,-53.3673,6.66629,6.95E+00,54.09,45.24,39.6
166,-53.3643,13.3304,6.90E+00,53.59,44.27,50.58
167,-53.3577,19.9941,6.81E+00,54.93,43.01,62.68
168,-53.3487,26.6572,6.67E+00,59.18,41.21,74.8
169,-53.3386,33.3199,6.50E+00,65.97,39.03,85.99
170,-53.329,39.9832,6.30E+00,73.24,36.79,94.92
171,-53.3212,46.6482,6.07E+00,77.94,34.84,99.58
172,-53.3159,53.3153,5.83E+00,77.87,33.4,98.55
173,-53.3131,59.9844,5.57E+00,73.43,32.43,92.71
174,-53.3122,66.6547,5.31E+00,66.89,31.7,84.6
175,-53.3123,73.3255,5.03E+00,60.27,31.01,76.38
176,-53.313,79.9962,4.75E+00,54.5,30.26,69.1
177,-53.3139,86.6667,4.47E+00,49.82,29.44,63.03
178,-53.315,93.3368,4.18E+00,46.15,28.58,58.07
179,-59.9915,46.6469,5.79E+00,70.15,33.92,89.58
180,-66.6622,46.6468,5.50E+00,62.34,33.09,79.65
181,-73.3327,46.6474,5.20E+00,55.69,32.22,71.08
182,-80.0031,46.6482,4.90E+00,50.41,31.3,64.1
183,-86.673,46.6492,4.60E+00,46.32,30.35,58.53
184,-93.3425,46.6502,4.30E+00,43.17,29.39,54.1
185,-73.3404,39.9839,5.34E+00,50.88,33.48,64.91
186,-73.3477,33.3207,5.47E+00,46.95,34.64,58.59
187,-73.3543,26.6574,5.58E+00,44.27,35.65,52.3
188,-73.3596,19.9938,5.66E+00,42.87,36.5,46.14
189,-73.3632,13.3299,5.71E+00,42.46,37.26,40.26
190,-73.3648,6.66596,5.74E+00,42.64,38.06,34.85
191,-66.6863,26.6572,5.94E+00,47.84,37.27,57.63
192,-60.0177,26.6571,6.30E+00,52.62,39.11,64.84
193,-66.6786,33.3203,5.81E+00,51.51,36.02,65.31
194,-66.6704,39.9833,5.66E+00,56.63,34.6,72.82
195,-60.0089,33.3199,6.15E+00,57.68,37.5,74.23
196,-59.9998,39.983,5.98E+00,64.1,35.7,82.84
197,-66.6969,13.33,6.10E+00,45.32,39.11,42.7
198,-60.0305,13.3301,6.49E+00,48.93,41.38,45.98
199,-66.6926,19.9938,6.03E+00,45.87,38.28,50
200,-60.0252,19.9939,6.42E+00,49.76,40.41,55.27
201,-66.6988,6.66603,6.13E+00,45.6,39.94,36.04
202,-60.033,6.66614,6.53E+00,49.31,42.26,37.56
203,-93.3571,26.6585,4.54E+00,37.63,31.77,42.7
204,-86.6898,26.6581,4.88E+00,39.38,32.93,45.16
205,-80.0222,26.6577,5.23E+00,41.54,34.22,48.28
206,-86.6849,33.3218,4.80E+00,40.92,32.14,49.52
207,-86.6793,39.9855,4.71E+00,43.25,31.28,53.98
208,-93.353,33.3225,4.47E+00,38.86,31.02,46.41
209,-93.348,39.9864,4.39E+00,40.71,30.23,50.21
210,-80.0165,33.3212,5.13E+00,43.53,33.34,53.48
211,-80.01,39.9847,5.03E+00,46.54,32.37,58.77
212,-93.3626,13.3301,4.62E+00,36.62,33.2,35.61
213,-86.6962,13.33,4.98E+00,38.23,34.38,36.86
214,-80.0297,13.3299,5.34E+00,40.14,35.71,38.37
215,-86.6936,19.9941,4.94E+00,38.54,33.66,40.92
216,-93.3604,19.9944,4.59E+00,36.93,32.48,39.09
217,-80.0267,19.9939,5.29E+00,40.48,34.99,43.21
218,-86.6973,6.66588,5.00E+00,38.25,35.16,33.05
219,-93.3636,6.66587,4.64E+00,36.56,33.98,32.3
220,-80.031,6.66591,5.36E+00,40.24,36.5,33.88
221,-59.9771,73.319,4.86E+00,64.28,29.69,80.43
222,-66.6433,73.314,4.66E+00,66.41,28.51,82.25
223,-73.3108,73.3105,4.46E+00,66.08,27.56,81.38
224,-79.9797,73.3086,4.25E+00,63.59,26.81,78.2
225,-86.6496,73.308,4.03E+00,59.82,26.2,73.65
226,-93.3198,73.3083,3.80E+00,55.7,25.61,68.71
227,-73.3141,66.6427,4.67E+00,66.58,28.48,82.4
228,-73.3191,59.9764,4.86E+00,64.58,29.61,80.68
229,-73.3255,53.3113,5.04E+00,60.6,30.9,76.61
230,-66.6492,59.9773,5.11E+00,69.93,30.3,87.26
231,-59.9803,59.9798,5.35E+00,73.42,31.18,91.85
232,-66.6453,66.6449,4.89E+00,69.51,29.28,86.21
233,-59.9779,66.6489,5.11E+00,69.72,30.35,87.08
234,-66.6549,53.3113,5.31E+00,67.26,31.6,84.85
235,-59.9848,53.3124,5.57E+00,73.7,32.36,92.91
236,-93.3307,59.9783,4.07E+00,49.46,27.57,62
237,-86.6603,59.9772,4.34E+00,53.77,28.31,67.43
238,-79.9896,59.9765,4.60E+00,58.91,28.98,73.76
239,-86.6545,66.6422,4.19E+00,57.27,27.23,71.13
240,-93.325,66.643,3.94E+00,52.78,26.59,65.67
241,-79.984,66.642,4.43E+00,62.1,27.84,76.96
242,-86.6666,53.313,4.47E+00,49.95,29.36,63.09
243,-93.3366,53.3141,4.19E+00,46.15,28.5,58.06
244,-79.9961,53.312,4.76E+00,54.74,30.16,69.25
245,-73.3088,93.32,3.79E+00,55.53,25.65,68.47
246,-73.3085,86.6496,4.02E+00,59.63,26.24,73.43
247,-73.3091,79.9796,4.25E+00,63.45,26.84,78.05
248,-66.6429,86.6546,4.18E+00,57.05,27.3,70.9
249,-59.9781,86.6604,4.33E+00,53.58,28.38,67.26
250,-66.6437,93.3252,3.93E+00,52.65,26.65,65.47
251,-59.9792,93.3309,4.07E+00,49.38,27.63,61.89
252,-66.6426,79.984,4.43E+00,61.86,27.89,76.73
253,-59.9773,79.9897,4.60E+00,58.63,29.06,73.53
254,-93.3121,86.6417,3.48E+00,58.49,23.79,71.25
255,-86.6433,86.6431,3.67E+00,60.34,24.47,73.56
256,-79.9753,86.6457,3.85E+00,60.79,25.28,74.37
257,-86.642,93.3122,3.48E+00,58.4,23.8,71.12
258,-93.31,93.3099,3.31E+00,57.9,23.05,70.33
259,-79.9749,93.3156,3.64E+00,57.57,24.68,70.47
260,-86.6458,79.975,3.85E+00,60.9,25.26,74.51
261,-93.3155,79.9745,3.64E+00,57.72,24.65,70.68
262,-79.9768,79.9766,4.06E+00,63.04,25.97,77.21
263,-6.66792,46.7011,7.38E+00,59.74,49.67,44.11
264,-13.3323,46.6972,7.32E+00,59.08,48.45,58.73
265,-19.9961,46.6892,7.21E+00,61.36,46.61,74.3
266,-26.659,46.6786,7.04E+00,67.53,43.94,88.93
267,-33.3217,46.6676,6.84E+00,75.86,40.91,100.8
268,-39.9858,46.6581,6.60E+00,82.24,38.18,107.4
269,-46.6523,46.6516,6.35E+00,82.95,36.16,106.7
270,-26.6601,40.0082,7.42E+00,79.5,46.64,107.3
271,-26.6626,33.3373,7.79E+00,93.26,50.01,128.9
272,-26.6689,26.6679,8.14E+00,102.8,55.03,145.2
273,-26.6815,20.0016,8.46E+00,102.2,62.33,141.9
274,-26.6979,13.3365,8.71E+00,97.78,70.18,112.5
275,-26.7094,6.66869,8.85E+00,99.74,75.06,68.56
276,-20.003,26.6808,8.46E+00,101.2,62.81,142.2
277,-13.3379,26.697,8.70E+00,96.12,71.15,114
278,-6.67012,26.7081,8.84E+00,98.01,76.36,71.36
279,-13.3349,33.3642,8.23E+00,79.1,60.73,86.52
280,-13.3333,40.0309,7.77E+00,67.34,53.62,69.43
281,-19.9991,33.3511,8.04E+00,84.78,55.71,113.2
282,-19.9972,40.0206,7.62E+00,71.12,50.66,90.16
283,-6.66892,33.3718,8.32E+00,80.05,63.52,57.09
284,-6.6683,40.0362,7.84E+00,68.1,55.3,49.01
285,-13.3825,6.67941,9.99E+00,186.1,143.7,114.2
286,-13.3588,13.3576,9.65E+00,147,116,167.2
287,-13.3441,20.0284,9.19E+00,118.7,88.5,150.5
288,-20.0294,13.3428,9.19E+00,120,87.53,149.6
289,-20.0465,6.67156,9.40E+00,129.2,97.47,93.49
290,-20.0121,20.011,8.85E+00,113.8,73.72,163.3
291,-6.68082,13.3808,9.98E+00,185.8,147,115.7
292,-6.70296,6.70086,1.05E+01,293.5,214.5,85.72
293,-6.67293,20.0451,9.39E+00,127.4,99.47,96.16
294,-46.679,26.6576,7.05E+00,68.26,43.58,88.61
295,-40.0086,26.6586,7.42E+00,80.4,46.26,107.2
296,-33.338,26.6613,7.79E+00,94.04,49.72,128.9
297,-39.9973,33.3224,7.17E+00,87.97,42.58,117.2
298,-39.9897,39.9888,6.90E+00,88.74,39.9,116.7
299,-46.668,33.3204,6.84E+00,76.56,40.64,100.9
300,-46.6586,39.9847,6.60E+00,82.68,38.04,107.6
301,-33.3283,33.3274,7.49E+00,95.26,45.51,129.3
302,-33.3235,39.9968,7.17E+00,87.4,42.78,117.1
303,-46.6981,13.331,7.33E+00,59.78,48.03,57.36
304,-40.0317,13.3319,7.77E+00,68.31,53.07,67.86
305,-33.3651,13.3335,8.23E+00,80.43,60,84.83
306,-40.0211,19.9957,7.63E+00,72.08,50.16,89.34
307,-46.6898,19.9947,7.21E+00,62.05,46.21,73.43
308,-33.3516,19.9977,8.04E+00,85.99,55.15,112.6
309,-40.0373,6.66687,7.85E+00,69.05,54.67,47.07
310,-46.7022,6.66651,7.39E+00,60.42,49.2,42.54
311,-33.373,6.66748,8.33E+00,81.36,62.65,54.69
312,-26.6595,93.3569,4.53E+00,37.73,31.86,43.06
313,-26.6592,86.6895,4.87E+00,39.44,33.03,45.58
314,-26.6589,80.0219,5.22E+00,41.53,34.33,48.74
315,-26.6586,73.354,5.57E+00,44.18,35.79,52.78
316,-26.6585,66.6859,5.93E+00,47.64,37.45,58.12
317,-26.6584,60.0174,6.30E+00,52.28,39.35,65.33
318,-26.6586,53.3483,6.67E+00,58.66,41.52,75.24
319,-19.995,73.3592,5.65E+00,42.78,36.65,46.78
320,-13.3311,73.3626,5.71E+00,42.35,37.41,40.99
321,-6.66719,73.3641,5.73E+00,42.53,38.24,35.61
322,-13.3311,80.0291,5.33E+00,40.1,35.83,38.99
323,-13.3311,86.6956,4.97E+00,38.23,34.48,37.37
324,-13.3311,93.3621,4.62E+00,36.65,33.29,36.01
325,-19.9952,86.6932,4.93E+00,38.58,33.76,41.4
326,-19.9951,80.0262,5.29E+00,40.47,35.1,43.77
327,-19.9954,93.3601,4.58E+00,36.99,32.57,39.48
328,-6.66698,86.6966,4.99E+00,38.23,35.27,33.55
329,-6.66708,80.0303,5.36E+00,40.19,36.64,34.5
330,-6.66689,93.363,4.63E+00,36.57,34.08,32.71
331,-13.3318,53.3635,6.90E+00,53.09,44.59,51.75
332,-13.3314,60.0298,6.49E+00,48.6,41.64,46.98
333,-13.3312,66.6962,6.09E+00,45.12,39.3,43.55
334,-19.9952,60.0247,6.41E+00,49.44,40.66,56.05
335,-19.9955,53.3572,6.80E+00,54.45,43.33,63.52
336,-19.995,66.692,6.03E+00,45.68,38.47,50.71
337,-6.66747,60.0321,6.52E+00,49,42.55,38.63
338,-6.66766,53.3664,6.94E+00,53.62,45.61,40.9
339,-6.66732,66.698,6.12E+00,45.4,40.16,36.94
340,-46.6485,73.3328,5.20E+00,55.4,32.35,70.99
341,-39.9851,73.3403,5.34E+00,50.68,33.62,65.01
342,-33.3219,73.3476,5.47E+00,46.82,34.78,58.89
343,-39.9858,80.01,5.02E+00,46.46,32.49,58.94
344,-39.9866,86.6792,4.70E+00,43.27,31.38,54.19
345,-39.9873,93.348,4.39E+00,40.82,30.32,50.43
346,-46.6502,86.6731,4.59E+00,46.27,30.45,58.6
347,-46.6493,80.0031,4.89E+00,50.24,31.41,64.1
348,-46.6512,93.3426,4.29E+00,43.23,29.47,54.22
349,-33.3229,86.6848,4.80E+00,40.98,32.24,49.85
350,-33.3224,80.0164,5.13E+00,43.51,33.46,53.8
351,-33.3234,93.3529,4.47E+00,38.98,31.11,46.71
352,-39.9844,53.3287,6.29E+00,72.68,36.97,94.7
353,-39.9842,59.9996,5.98E+00,63.62,35.89,82.73
354,-39.9845,66.6702,5.66E+00,56.29,34.76,72.82
355,-46.648,59.9912,5.79E+00,69.69,34.05,89.32
356,-46.6491,53.3207,6.07E+00,77.59,34.93,99.37
357,-46.6479,66.6621,5.49E+00,61.93,33.23,79.46
358,-33.3212,60.0087,6.15E+00,57.26,37.72,74.39
359,-33.3212,53.3384,6.50E+00,65.38,39.29,86.04
360,-33.3215,66.6784,5.81E+00,51.25,36.2,65.56
361,93.3349,46.6445,4.21E+00,36.84,50.03,12.89
362,86.6644,46.6427,4.50E+00,38.61,53.97,12.19
363,79.9935,46.6409,4.78E+00,40.46,58.92,11.34
364,73.3222,46.6391,5.07E+00,42.35,65.09,10.36
365,66.6506,46.6376,5.35E+00,44.28,72.55,9.305
366,59.9791,46.6366,5.63E+00,46.22,81.02,8.327
367,53.3082,46.6368,5.90E+00,48.25,89.36,7.706
368,46.6387,46.6391,6.16E+00,50.52,95.11,7.824
369,39.9717,46.6443,6.41E+00,53.13,95.4,8.835
370,33.3074,46.6527,6.64E+00,55.98,89.66,10.39
371,26.645,46.6633,6.85E+00,58.66,80.2,12.17
372,19.9836,46.6748,7.04E+00,60.71,69.99,14.43
373,13.322,46.6857,7.19E+00,61.88,61.23,17.93
374,6.65976,46.6945,7.30E+00,62.06,54.98,23.57
375,53.3154,39.972,6.12E+00,50.56,84.89,9.155
376,53.3246,33.309,6.32E+00,52.78,77.26,10.9
377,53.3348,26.6471,6.50E+00,54.59,68.63,12.91
378,53.345,19.9854,6.66E+00,55.81,60.65,15.5
379,53.3541,13.3234,6.79E+00,56.38,54.24,19.12
380,53.3611,6.66071,6.88E+00,56.29,49.72,24.24
381,80.0007,39.9777,4.91E+00,41.09,54.21,13.22
382,80.0077,33.3147,5.03E+00,41.48,49.94,15.31
383,80.0142,26.6517,5.13E+00,41.66,46.27,17.64
384,80.0199,19.9885,5.22E+00,41.65,43.25,20.26
385,80.0246,13.3251,5.28E+00,41.49,40.85,23.2
386,80.0279,6.66148,5.33E+00,41.21,39.01,26.51
387,86.683,26.6528,4.80E+00,39.37,43.53,18.41
388,93.3513,26.6538,4.47E+00,37.35,41.34,18.97
389,86.6772,33.3161,4.71E+00,39.28,46.52,16.14
390,86.671,39.9794,4.61E+00,39.04,50.02,14.07
391,93.3464,33.3174,4.40E+00,37.3,43.82,16.79
392,93.3408,39.981,4.31E+00,37.13,46.73,14.76
393,86.6918,13.3256,4.93E+00,39.2,39.04,23.61
394,93.3589,13.3262,4.58E+00,37.22,37.53,23.85
395,86.6879,19.9893,4.87E+00,39.34,41.05,20.89
396,93.3556,19.9901,4.54E+00,37.32,39.25,21.32
397,86.6946,6.66179,4.97E+00,38.99,37.46,26.61
398,93.3613,6.66211,4.62E+00,37.09,36.12,26.58
399,60.0055,26.6482,6.15E+00,50.66,60.46,14.15
400,66.6756,26.6494,5.81E+00,47.23,54.37,15.48
401,73.3451,26.6506,5.47E+00,44.25,49.78,16.66
402,66.6672,33.3118,5.67E+00,46.6,60.09,13.11
403,66.6587,39.9744,5.52E+00,45.6,66.4,11.09
404,59.9961,33.3103,6.00E+00,49.56,67.6,11.9
405,59.9871,39.9729,5.82E+00,48.03,74.91,9.996
406,73.3377,33.3133,5.35E+00,43.91,54.35,14.28
407,73.3299,39.976,5.22E+00,43.28,59.57,12.2
408,66.6945,6.66096,6.08E+00,47.1,43.14,25.85
409,66.6897,13.3242,6.01E+00,47.44,45.85,21.72
410,66.6832,19.9869,5.92E+00,47.5,49.58,18.3
411,60.022,13.3237,6.39E+00,51.42,49.45,20.56
412,60.0278,6.66079,6.47E+00,51.13,46,25.19
413,60.0143,19.9862,6.29E+00,51.27,54.29,16.96
414,73.3572,13.3246,5.64E+00,44.19,43.07,22.59
415,73.3612,6.6612,5.70E+00,43.86,40.86,26.27
416,73.3517,19.9877,5.57E+00,44.34,46.02,19.41
417,26.6447,39.9917,7.20E+00,63.8,94.09,12.49
418,26.6458,33.3204,7.55E+00,69.88,109.2,14.29
419,26.6507,26.6512,7.88E+00,77.41,119.3,17.19
420,26.6618,19.9865,8.19E+00,86.47,116.5,20.06
421,26.6782,13.3254,8.47E+00,96.34,101.7,21.32
422,26.6955,6.66407,8.69E+00,104.4,86.21,22.01
423,33.3202,26.6467,7.55E+00,70.18,108.8,14.43
424,39.9918,26.6457,7.20E+00,64.2,93.42,12.6
425,46.6635,26.6461,6.85E+00,59.09,79.52,12.18
426,39.9814,33.3089,6.95E+00,60.12,101.5,10.98
427,39.9747,39.9751,6.69E+00,56.36,102,9.514
428,33.3118,33.3123,7.26E+00,64.64,110.1,12.42
429,33.3081,39.9815,6.96E+00,59.93,101.9,10.9
430,46.6528,33.3083,6.64E+00,56.26,89.05,10.47
431,46.6442,39.9724,6.41E+00,53.27,95.04,8.9
432,33.348,13.3237,8.03E+00,81.65,83.19,17.04
433,40.0172,13.3232,7.60E+00,70.85,70.01,16.41
434,46.6858,13.3232,7.19E+00,62.68,60.79,17.55
435,40.0044,19.9843,7.42E+00,68,81.52,14.11
436,33.3331,19.9845,7.81E+00,76.17,97.75,15.96
437,46.675,19.9847,7.04E+00,61.3,69.41,14.28
438,40.0281,6.66118,7.74E+00,72.22,61.57,21.54
439,33.3617,6.66212,8.21E+00,85.14,71.48,20.59
440,46.6946,6.66081,7.30E+00,63.05,54.69,22.99
441,6.66289,26.6953,8.70E+00,102,87.21,22.04
442,13.3242,26.6781,8.47E+00,94.92,102.5,20.77
443,19.9856,26.662,8.19E+00,85.91,117,19.77
