NodeID,Y,Z,Displacement,Stress_L1,Stress_L2,Stress_L4
34,86.5938,99.941,3.79E+00,6.91E+01,1.62E+02,1.78E+01
35,79.9274,99.9482,3.99E+00,7.10E+01,1.59E+02,2.13E+01
36,73.263,99.9576,4.18E+00,7.29E+01,1.52E+02,2.53E+01
37,66.6005,99.9683,4.35E+00,7.45E+01,1.45E+02,2.97E+01
38,59.9392,99.9799,4.50E+00,7.60E+01,1.37E+02,3.43E+01
39,53.2787,99.9917,4.65E+00,7.72E+01,1.28E+02,3.91E+01
40,46.6186,100.003,4.77E+00,7.83E+01,1.21E+02,4.40E+01
41,39.9587,100.014,4.88E+00,7.92E+01,1.14E+02,4.89E+01
42,33.2987,100.024,4.97E+00,8.01E+01,1.07E+02,5.40E+01
43,26.6387,100.032,5.05E+00,8.09E+01,1.02E+02,5.91E+01
44,19.9784,100.039,5.11E+00,8.18E+01,9.71E+01,6.43E+01
45,13.318,100.044,5.16E+00,8.28E+01,9.29E+01,6.97E+01
46,6.65735,100.047,5.19E+00,8.39E+01,8.92E+01,7.51E+01
47,-0.00337421,100.049,5.20E+00,8.52E+01,8.59E+01,8.07E+01
48,-6.66414,100.049,5.19E+00,8.68E+01,8.29E+01,8.64E+01
49,-13.3249,100.046,5.17E+00,8.89E+01,8.02E+01,9.23E+01
50,-19.9855,100.042,5.13E+00,9.15E+01,7.76E+01,9.83E+01
51,-26.6461,100.037,5.07E+00,9.47E+01,7.51E+01,1.05E+02
52,-33.3064,100.029,5.00E+00,9.86E+01,7.28E+01,1.11E+02
53,-39.9667,100.021,4.91E+00,1.03E+02,7.04E+01,1.18E+02
54,-46.6269,100.011,4.81E+00,1.09E+02,6.81E+01,1.25E+02
55,-53.2871,100,4.69E+00,1.15E+02,6.57E+01,1.33E+02
56,-59.9478,99.989,4.55E+00,1.22E+02,6.34E+01,1.41E+02
57,-66.6091,99.9777,4.40E+00,1.30E+02,6.09E+01,1.49E+02
58,-73.2714,99.9669,4.23E+00,1.37E+02,5.84E+01,1.56E+02
59,-79.9354,99.9572,4.05E+00,1.43E+02,5.58E+01,1.63E+02
60,-86.6014,99.9493,3.85E+00,1.47E+02,5.34E+01,1.67E+02
61,-93.2697,99.9436,3.63E+00,1.48E+02,5.12E+01,1.68E+02
62,-99.9405,99.9405,3.40E+00,1.47E+02,4.93E+01,1.66E+02
63,-99.9433,93.2692,3.63E+00,1.49E+02,5.11E+01,1.69E+02
64,-99.9487,86.6005,3.85E+00,1.48E+02,5.32E+01,1.68E+02
65,-99.9564,79.9341,4.05E+00,1.44E+02,5.56E+01,1.64E+02
66,-99.9659,73.2698,4.24E+00,1.38E+02,5.81E+01,1.58E+02
67,-99.9767,66.6073,4.41E+00,1.31E+02,6.06E+01,1.51E+02
68,-99.9881,59.9458,4.56E+00,1.24E+02,6.31E+01,1.42E+02
69,-99.9995,53.2852,4.69E+00,1.17E+02,6.55E+01,1.34E+02
70,-100.01,46.6249,4.81E+00,1.10E+02,6.78E+01,1.26E+02
71,-100.02,39.9648,4.92E+00,1.04E+02,7.01E+01,1.18E+02
72,-100.029,33.3046,5.01E+00,9.93E+01,7.25E+01,1.11E+02
73,-100.037,26.6443,5.08E+00,9.53E+01,7.48E+01,1.05E+02
74,-100.043,19.9839,5.14E+00,9.20E+01,7.72E+01,9.81E+01
75,-100.047,13.3233,5.18E+00,8.95E+01,7.98E+01,9.20E+01
76,-100.049,6.6626,5.20E+00,8.74E+01,8.24E+01,8.61E+01
77,-100.05,0.00187618,5.21E+00,8.58E+01,8.54E+01,8.03E+01
78,-100.049,-6.65881,5.20E+00,8.44E+01,8.86E+01,7.48E+01
79,-100.045,-13.3193,5.17E+00,8.33E+01,9.22E+01,6.93E+01
80,-100.04,-19.9798,5.12E+00,8.23E+01,9.63E+01,6.41E+01
81,-100.033,-26.64,5.06E+00,8.13E+01,1.01E+02,5.89E+01
82,-100.025,-33.2999,4.98E+00,8.05E+01,1.06E+02,5.38E+01
83,-100.015,-39.9598,4.89E+00,7.96E+01,1.13E+02,4.88E+01
84,-100.005,-46.6197,4.78E+00,7.86E+01,1.20E+02,4.39E+01
85,-99.993,-53.2795,4.65E+00,7.75E+01,1.27E+02,3.90E+01
86,-99.9811,-59.9399,4.51E+00,7.62E+01,1.36E+02,3.43E+01
87,-99.9693,-66.601,4.35E+00,7.47E+01,1.44E+02,2.97E+01
88,-99.9583,-73.2632,4.18E+00,7.30E+01,1.52E+02,2.52E+01
89,-99.9487,-79.9273,3.99E+00,7.11E+01,1.58E+02,2.12E+01
90,-99.9412,-86.5936,3.79E+00,6.92E+01,1.62E+02,1.76E+01
91,-99.9363,-93.2622,3.57E+00,6.73E+01,1.63E+02,1.50E+01
92,-99.934,-99.9336,3.33E+00,6.55E+01,1.60E+02,1.35E+01
93,-93.2631,-99.9362,3.57E+00,6.74E+01,1.62E+02,1.52E+01
94,-86.5949,-99.9415,3.79E+00,6.94E+01,1.60E+02,1.79E+01
95,-79.929,-99.9494,3.99E+00,7.14E+01,1.56E+02,2.15E+01
96,-73.2652,-99.9591,4.18E+00,7.33E+01,1.49E+02,2.56E+01
97,-66.6032,-99.9702,4.35E+00,7.50E+01,1.42E+02,3.00E+01
98,-59.9422,-99.982,4.50E+00,7.65E+01,1.33E+02,3.46E+01
99,-53.2819,-99.9939,4.64E+00,7.78E+01,1.25E+02,3.93E+01
100,-46.622,-100.005,4.77E+00,7.89E+01,1.18E+02,4.40E+01
101,-39.9621,-100.016,4.88E+00,7.99E+01,1.11E+02,4.89E+01
102,-33.3021,-100.025,4.97E+00,8.08E+01,1.05E+02,5.39E+01
103,-26.6421,-100.033,5.05E+00,8.17E+01,1.00E+02,5.89E+01
104,-19.9818,-100.04,5.11E+00,8.27E+01,9.57E+01,6.40E+01
105,-13.3212,-100.045,5.16E+00,8.38E+01,9.17E+01,6.93E+01
106,-6.66059,-100.048,5.19E+00,8.50E+01,8.81E+01,7.47E+01
107,0.000184813,-100.049,5.20E+00,8.64E+01,8.49E+01,8.03E+01
108,6.66098,-100.049,5.19E+00,8.82E+01,8.20E+01,8.61E+01
109,13.3217,-100.046,5.17E+00,9.03E+01,7.93E+01,9.21E+01
110,19.9824,-100.042,5.13E+00,9.30E+01,7.68E+01,9.84E+01
111,26.6429,-100.036,5.07E+00,9.63E+01,7.44E+01,1.05E+02
112,33.3032,-100.028,5.00E+00,1.00E+02,7.21E+01,1.12E+02
113,39.9635,-100.019,4.91E+00,1.05E+02,6.98E+01,1.19E+02
114,46.6237,-100.009,4.80E+00,1.11E+02,6.75E+01,1.27E+02
115,53.2841,-99.9986,4.68E+00,1.18E+02,6.52E+01,1.35E+02
116,59.9449,-99.9874,4.55E+00,1.25E+02,6.28E+01,1.43E+02
117,66.6066,-99.9762,4.40E+00,1.32E+02,6.04E+01,1.51E+02
118,73.2694,-99.9657,4.23E+00,1.39E+02,5.79E+01,1.59E+02
119,79.9339,-99.9564,4.04E+00,1.45E+02,5.54E+01,1.65E+02
120,86.6005,-99.9489,3.84E+00,1.48E+02,5.31E+01,1.69E+02
121,93.2695,-99.9438,3.63E+00,1.49E+02,5.10E+01,1.69E+02
122,-93.3834,0.00215766,5.75E+00,8.87E+01,8.79E+01,8.21E+01
123,-86.7168,0.00246427,6.31E+00,9.21E+01,9.07E+01,8.38E+01
124,-80.0499,0.00279446,6.87E+00,9.60E+01,9.37E+01,8.56E+01
125,-73.383,0.00315268,7.46E+00,1.01E+02,9.73E+01,8.75E+01
126,-66.7163,0.00353051,8.07E+00,1.06E+02,1.02E+02,8.95E+01
127,-60.0498,0.00392941,8.69E+00,1.13E+02,1.07E+02,9.18E+01
128,-53.3838,0.00431732,9.35E+00,1.22E+02,1.13E+02,9.43E+01
129,-46.7185,0.0046816,1.00E+01,1.33E+02,1.21E+02,9.72E+01
130,-40.0541,0.00490252,1.08E+01,1.50E+02,1.33E+02,1.01E+02
131,-33.3911,0.00491436,1.15E+01,1.74E+02,1.50E+02,1.06E+02
132,-26.7302,0.00427105,1.24E+01,2.12E+02,1.77E+02,1.13E+02
133,-20.0728,0.00245472,1.33E+01,2.78E+02,2.23E+02,1.30E+02
134,-13.4266,-0.00432191,1.43E+01,4.37E+02,3.26E+02,1.58E+02
135,-6.77882,-0.0167419,1.55E+01,7.77E+02,5.51E+02,1.76E+02
136,0.00337508,-0.00215494,1.63E+01,9.98E+02,7.04E+02,1.79E+02
137,6.77968,0.0141015,1.54E+01,7.77E+02,5.56E+02,1.83E+02
138,13.4226,0.00309791,1.42E+01,4.43E+02,3.32E+02,1.68E+02
139,20.0683,-0.00332211,1.32E+01,2.84E+02,2.28E+02,1.38E+02
140,26.726,-0.0049446,1.23E+01,2.16E+02,1.82E+02,1.19E+02
141,33.3873,-0.00543896,1.15E+01,1.76E+02,1.54E+02,1.10E+02
142,40.0507,-0.00531946,1.07E+01,1.51E+02,1.36E+02,1.04E+02
143,46.7153,-0.00503231,9.99E+00,1.35E+02,1.23E+02,9.98E+01
144,53.3809,-0.00462874,9.31E+00,1.23E+02,1.14E+02,9.63E+01
145,60.0471,-0.00421699,8.66E+00,1.14E+02,1.08E+02,9.34E+01
146,66.7138,-0.00379709,8.03E+00,1.07E+02,1.02E+02,9.08E+01
147,73.3807,-0.00340156,7.43E+00,1.01E+02,9.79E+01,8.85E+01
148,80.0478,-0.00302835,6.85E+00,9.64E+01,9.42E+01,8.64E+01
149,86.7148,-0.00268576,6.28E+00,9.25E+01,9.10E+01,8.45E+01
150,93.3817,-0.00236876,5.73E+00,8.90E+01,8.81E+01,8.26E+01
151,0.0133578,6.77183,1.54E+01,7.86E+02,5.68E+02,1.77E+02
152,-0.000847553,13.4206,1.43E+01,4.42E+02,3.48E+02,1.67E+02
153,-0.00712761,20.0687,1.32E+01,2.74E+02,2.33E+02,1.41E+02
154,-0.00876081,26.7266,1.23E+01,2.08E+02,1.83E+02,1.22E+02
155,-0.00907743,33.388,1.15E+01,1.71E+02,1.54E+02,1.12E+02
156,-0.0086921,40.0515,1.07E+01,1.48E+02,1.36E+02,1.06E+02
157,-0.00813825,46.7161,1.00E+01,1.32E+02,1.23E+02,1.01E+02
158,-0.00747167,53.3817,9.33E+00,1.20E+02,1.14E+02,9.71E+01
159,-0.00681434,60.0479,8.67E+00,1.12E+02,1.08E+02,9.40E+01
160,-0.00615836,66.7146,8.05E+00,1.05E+02,1.02E+02,9.13E+01
161,-0.00553906,73.3815,7.44E+00,9.97E+01,9.81E+01,8.88E+01
162,-0.00494766,80.0485,6.86E+00,9.53E+01,9.45E+01,8.66E+01
163,-0.00439126,86.7154,6.29E+00,9.15E+01,9.13E+01,8.46E+01
164,-0.00386833,93.3822,5.74E+00,8.82E+01,8.85E+01,8.26E+01
165,-53.3827,6.66008,9.33E+00,1.23E+02,1.07E+02,1.12E+02
166,-53.374,13.3156,9.25E+00,1.28E+02,1.03E+02,1.33E+02
167,-53.3585,19.9704,9.11E+00,1.38E+02,9.93E+01,1.56E+02
168,-53.3384,26.6246,8.91E+00,1.54E+02,9.52E+01,1.81E+02
169,-53.316,33.2792,8.66E+00,1.75E+02,9.04E+01,2.08E+02
170,-53.2946,39.9363,8.36E+00,1.96E+02,8.54E+01,2.31E+02
171,-53.2775,46.598,8.03E+00,2.10E+02,8.09E+01,2.45E+02
172,-53.2673,53.2662,7.67E+00,2.09E+02,7.77E+01,2.43E+02
173,-53.2637,59.9401,7.28E+00,1.96E+02,7.58E+01,2.27E+02
174,-53.2646,66.6171,6.87E+00,1.77E+02,7.45E+01,2.06E+02
175,-53.2679,73.295,6.44E+00,1.59E+02,7.32E+01,1.85E+02
176,-53.2722,79.9727,6.01E+00,1.44E+02,7.16E+01,1.67E+02
177,-53.2771,86.6496,5.57E+00,1.32E+02,6.98E+01,1.53E+02
178,-53.2821,93.3255,5.13E+00,1.22E+02,6.78E+01,1.42E+02
179,-59.9544,46.5983,7.59E+00,1.87E+02,7.94E+01,2.19E+02
180,-66.6324,46.6014,7.14E+00,1.66E+02,7.80E+01,1.94E+02
181,-73.31,46.6056,6.68E+00,1.48E+02,7.63E+01,1.73E+02
182,-79.9868,46.6104,6.21E+00,1.34E+02,7.43E+01,1.56E+02
183,-86.6625,46.6153,5.75E+00,1.24E+02,7.22E+01,1.44E+02
184,-93.337,46.6202,5.28E+00,1.16E+02,7.00E+01,1.34E+02
185,-73.3267,39.9477,6.88E+00,1.35E+02,7.95E+01,1.58E+02
186,-73.3428,33.2906,7.06E+00,1.24E+02,8.24E+01,1.44E+02
187,-73.3572,26.6336,7.21E+00,1.15E+02,8.52E+01,1.30E+02
188,-73.369,19.9764,7.32E+00,1.09E+02,8.78E+01,1.18E+02
189,-73.3775,13.3188,7.40E+00,1.04E+02,9.06E+01,1.07E+02
190,-73.3823,6.66103,7.45E+00,1.02E+02,9.36E+01,9.70E+01
191,-66.6854,26.6307,7.76E+00,1.24E+02,8.82E+01,1.42E+02
192,-60.0126,26.6277,8.33E+00,1.36E+02,9.15E+01,1.59E+02
193,-66.6686,33.2867,7.59E+00,1.36E+02,8.51E+01,1.59E+02
194,-66.6504,39.9433,7.38E+00,1.50E+02,8.17E+01,1.76E+02
195,-59.9931,33.2829,8.12E+00,1.52E+02,8.78E+01,1.79E+02
196,-59.9729,39.9392,7.88E+00,1.70E+02,8.37E+01,2.01E+02
197,-66.7097,13.3177,8.00E+00,1.10E+02,9.41E+01,1.13E+02
198,-60.0419,13.3166,8.61E+00,1.18E+02,9.82E+01,1.22E+02
199,-66.6995,19.9744,7.90E+00,1.16E+02,9.11E+01,1.27E+02
200,-60.0294,19.9724,8.50E+00,1.25E+02,9.49E+01,1.39E+02
201,-66.7155,6.66068,8.05E+00,1.07E+02,9.74E+01,1.01E+02
202,-60.0489,6.66036,8.68E+00,1.14E+02,1.02E+02,1.06E+02
203,-93.368,26.6418,5.60E+00,9.87E+01,7.72E+01,1.09E+02
204,-86.6985,26.6391,6.13E+00,1.03E+02,7.97E+01,1.15E+02
205,-80.0282,26.6364,6.66E+00,1.08E+02,8.24E+01,1.22E+02
206,-86.688,33.2979,6.02E+00,1.08E+02,7.73E+01,1.24E+02
207,-86.6758,39.9565,5.90E+00,1.15E+02,7.48E+01,1.33E+02
208,-93.359,33.3013,5.51E+00,1.03E+02,7.48E+01,1.17E+02
209,-93.3486,39.9607,5.41E+00,1.09E+02,7.24E+01,1.25E+02
210,-80.0159,33.2943,6.54E+00,1.15E+02,7.98E+01,1.32E+02
211,-80.0018,39.9522,6.39E+00,1.24E+02,7.71E+01,1.44E+02
212,-93.3801,13.3222,5.72E+00,9.24E+01,8.22E+01,9.49E+01
213,-86.7128,13.3211,6.27E+00,9.57E+01,8.47E+01,9.83E+01
214,-80.0452,13.32,6.83E+00,9.96E+01,8.75E+01,1.02E+02
215,-86.7068,19.9802,6.21E+00,9.87E+01,8.22E+01,1.06E+02
216,-93.375,19.9821,5.67E+00,9.51E+01,7.96E+01,1.02E+02
217,-80.0381,19.9783,6.76E+00,1.03E+02,8.49E+01,1.12E+02
218,-86.7162,6.6618,6.30E+00,9.36E+01,8.75E+01,9.09E+01
219,-93.3829,6.6622,5.74E+00,9.03E+01,8.49E+01,8.84E+01
220,-80.0492,6.66141,6.87E+00,9.74E+01,9.04E+01,9.37E+01
221,-59.9297,73.2809,6.19E+00,1.70E+02,6.98E+01,1.96E+02
222,-66.5951,73.2702,5.91E+00,1.76E+02,6.67E+01,2.02E+02
223,-73.2642,73.2636,5.61E+00,1.75E+02,6.42E+01,2.00E+02
224,-79.9371,73.2612,5.29E+00,1.69E+02,6.24E+01,1.93E+02
225,-86.6124,73.2621,4.95E+00,1.59E+02,6.09E+01,1.81E+02
226,-93.2889,73.2653,4.60E+00,1.48E+02,5.96E+01,1.69E+02
227,-73.2701,66.5936,5.91E+00,1.77E+02,6.65E+01,2.03E+02
228,-73.2803,59.9276,6.19E+00,1.72E+02,6.95E+01,1.98E+02
229,-73.2941,53.2653,6.45E+00,1.61E+02,7.28E+01,1.87E+02
230,-66.6045,59.9271,6.57E+00,1.86E+02,7.09E+01,2.15E+02
231,-59.9317,59.9307,6.94E+00,1.96E+02,7.28E+01,2.26E+02
232,-66.5974,66.5966,6.25E+00,1.85E+02,6.84E+01,2.12E+02
233,-59.9288,66.6044,6.57E+00,1.85E+02,7.11E+01,2.13E+02
234,-66.6165,53.2622,6.87E+00,1.79E+02,7.42E+01,2.08E+02
235,-59.9401,53.2618,7.28E+00,1.97E+02,7.56E+01,2.28E+02
236,-93.312,59.9403,4.98E+00,1.32E+02,6.49E+01,1.53E+02
237,-86.6351,59.9352,5.39E+00,1.43E+02,6.67E+01,1.65E+02
238,-79.9576,59.9307,5.80E+00,1.57E+02,6.82E+01,1.81E+02
239,-86.6227,66.5974,5.18E+00,1.52E+02,6.37E+01,1.75E+02
240,-93.2998,66.6019,4.80E+00,1.41E+02,6.23E+01,1.62E+02
241,-79.9457,66.5943,5.55E+00,1.65E+02,6.51E+01,1.89E+02
242,-86.6487,53.2747,5.58E+00,1.33E+02,6.95E+01,1.55E+02
243,-93.3246,53.2799,5.14E+00,1.24E+02,6.75E+01,1.43E+02
244,-79.9717,53.2697,6.02E+00,1.46E+02,7.13E+01,1.69E+02
245,-73.2669,93.2898,4.60E+00,1.46E+02,5.98E+01,1.68E+02
246,-73.2636,86.6129,4.95E+00,1.57E+02,6.12E+01,1.80E+02
247,-73.2624,79.9371,5.29E+00,1.68E+02,6.25E+01,1.92E+02
248,-66.5994,86.6235,5.18E+00,1.50E+02,6.40E+01,1.73E+02
249,-59.9374,86.636,5.38E+00,1.41E+02,6.70E+01,1.64E+02
250,-66.6039,93.3008,4.79E+00,1.39E+02,6.25E+01,1.60E+02
251,-59.9425,93.313,4.97E+00,1.31E+02,6.52E+01,1.51E+02
252,-66.5962,79.9463,5.55E+00,1.63E+02,6.53E+01,1.88E+02
253,-59.933,79.9585,5.79E+00,1.54E+02,6.85E+01,1.79E+02
254,-93.2737,86.5992,4.15E+00,1.55E+02,5.47E+01,1.76E+02
255,-86.6009,86.6006,4.43E+00,1.59E+02,5.64E+01,1.81E+02
256,-79.9307,86.6051,4.70E+00,1.60E+02,5.86E+01,1.83E+02
257,-86.5999,93.274,4.15E+00,1.54E+02,5.48E+01,1.75E+02
258,-93.2703,93.2702,3.90E+00,1.53E+02,5.28E+01,1.73E+02
259,-79.9321,93.2806,4.38E+00,1.52E+02,5.72E+01,1.73E+02
260,-86.605,79.9298,4.70E+00,1.61E+02,5.85E+01,1.84E+02
261,-93.28,79.9309,4.38E+00,1.53E+02,5.70E+01,1.74E+02
262,-79.9321,79.9317,5.00E+00,1.67E+02,6.02E+01,1.90E+02
263,-6.66335,46.7155,9.99E+00,1.33E+02,1.16E+02,1.25E+02
264,-13.3183,46.7051,9.90E+00,1.40E+02,1.11E+02,1.52E+02
265,-19.9723,46.6867,9.73E+00,1.54E+02,1.06E+02,1.82E+02
266,-26.6256,46.663,9.48E+00,1.76E+02,1.00E+02,2.13E+02
267,-33.2801,46.6383,9.18E+00,2.02E+02,9.38E+01,2.43E+02
268,-39.9388,46.617,8.84E+00,2.22E+02,8.78E+01,2.62E+02
269,-46.6046,46.6033,8.45E+00,2.24E+02,8.35E+01,2.62E+02
270,-26.6235,39.9851,1.01E+01,2.11E+02,1.04E+02,2.59E+02
271,-26.6234,33.3057,1.07E+01,2.55E+02,1.09E+02,3.15E+02
272,-26.632,26.6301,1.12E+01,2.87E+02,1.17E+02,3.59E+02
273,-26.6584,19.9674,1.17E+01,2.79E+02,1.30E+02,3.52E+02
274,-26.6965,13.3148,1.21E+01,2.43E+02,1.45E+02,2.85E+02
275,-26.7257,6.66058,1.23E+01,2.18E+02,1.60E+02,1.92E+02
276,-19.9713,26.6582,1.17E+01,2.75E+02,1.31E+02,3.52E+02
277,-13.3193,26.696,1.21E+01,2.38E+02,1.48E+02,2.89E+02
278,-6.66489,26.7234,1.23E+01,2.13E+02,1.64E+02,2.01E+02
279,-13.3178,33.3674,1.13E+01,1.90E+02,1.31E+02,2.19E+02
280,-13.3178,40.0368,1.06E+01,1.60E+02,1.20E+02,1.78E+02
281,-19.9699,33.3372,1.10E+01,2.22E+02,1.20E+02,2.75E+02
282,-19.9707,40.0132,1.04E+01,1.81E+02,1.13E+02,2.19E+02
283,-6.66394,33.3865,1.15E+01,1.74E+02,1.41E+02,1.61E+02
284,-6.66354,40.0505,1.07E+01,1.50E+02,1.26E+02,1.39E+02
285,-13.4028,6.6736,1.41E+01,4.24E+02,2.79E+02,3.56E+02
286,-13.3483,13.3456,1.36E+01,3.72E+02,2.22E+02,4.62E+02
287,-13.3244,20.0208,1.28E+01,3.05E+02,1.75E+02,3.92E+02
288,-20.0216,13.3201,1.28E+01,3.11E+02,1.72E+02,3.90E+02
289,-20.0642,6.66344,1.32E+01,2.88E+02,1.97E+02,2.65E+02
290,-19.9845,19.9823,1.23E+01,3.15E+02,1.48E+02,4.13E+02
291,-6.67825,13.3997,1.41E+01,4.19E+02,2.92E+02,3.65E+02
292,-6.72237,6.71683,1.51E+01,6.62E+02,4.29E+02,3.15E+02
293,-6.66791,20.0618,1.32E+01,2.81E+02,2.04E+02,2.76E+02
294,-46.6625,26.6216,9.49E+00,1.79E+02,9.91E+01,2.14E+02
295,-39.9847,26.6194,1.01E+01,2.15E+02,1.03E+02,2.60E+02
296,-33.3058,26.6199,1.07E+01,2.58E+02,1.09E+02,3.16E+02
297,-39.9595,33.2765,9.71E+00,2.40E+02,9.59E+01,2.87E+02
298,-39.9439,39.9424,9.29E+00,2.42E+02,9.07E+01,2.87E+02
299,-46.6378,33.2765,9.19E+00,2.05E+02,9.29E+01,2.45E+02
300,-46.6171,39.9361,8.84E+00,2.24E+02,8.73E+01,2.64E+02
301,-33.2859,33.2843,1.02E+01,2.63E+02,1.01E+02,3.18E+02
302,-33.2795,39.9594,9.71E+00,2.37E+02,9.65E+01,2.86E+02
303,-46.706,13.3147,9.92E+00,1.42E+02,1.10E+02,1.49E+02
304,-40.0376,13.314,1.06E+01,1.62E+02,1.18E+02,1.74E+02
305,-33.3681,13.3137,1.13E+01,1.93E+02,1.29E+02,2.15E+02
306,-40.013,19.9666,1.04E+01,1.84E+02,1.11E+02,2.18E+02
307,-46.6867,19.9684,9.74E+00,1.56E+02,1.05E+02,1.81E+02
308,-33.3368,19.9656,1.10E+01,2.26E+02,1.19E+02,2.75E+02
309,-40.0524,6.65976,1.07E+01,1.52E+02,1.25E+02,1.34E+02
310,-46.7172,6.65986,1.00E+01,1.35E+02,1.15E+02,1.21E+02
311,-33.3885,6.65987,1.15E+01,1.78E+02,1.39E+02,1.55E+02
312,-26.6438,93.3678,5.59E+00,9.80E+01,7.75E+01,1.09E+02
313,-26.6414,86.6983,6.12E+00,1.02E+02,8.01E+01,1.15E+02
314,-26.639,80.0281,6.65E+00,1.07E+02,8.27E+01,1.22E+02
315,-26.6364,73.3572,7.20E+00,1.14E+02,8.56E+01,1.31E+02
316,-26.6338,66.6856,7.75E+00,1.22E+02,8.87E+01,1.43E+02
317,-26.6311,60.0129,8.32E+00,1.34E+02,9.22E+01,1.59E+02
318,-26.6283,53.3388,8.90E+00,1.51E+02,9.60E+01,1.81E+02
319,-19.979,73.3686,7.31E+00,1.08E+02,8.84E+01,1.19E+02
320,-13.3214,73.3766,7.39E+00,1.04E+02,9.12E+01,1.08E+02
321,-6.66349,73.381,7.44E+00,1.01E+02,9.44E+01,9.83E+01
322,-13.3222,80.0444,6.81E+00,9.89E+01,8.81E+01,1.03E+02
323,-13.3231,86.712,6.25E+00,9.51E+01,8.52E+01,9.90E+01
324,-13.324,93.3793,5.71E+00,9.18E+01,8.26E+01,9.54E+01
325,-19.9824,86.7064,6.20E+00,9.80E+01,8.26E+01,1.07E+02
326,-19.9807,80.0377,6.75E+00,1.02E+02,8.53E+01,1.12E+02
327,-19.984,93.3746,5.66E+00,9.45E+01,8.00E+01,1.02E+02
328,-6.66379,86.7151,6.29E+00,9.30E+01,8.81E+01,9.16E+01
329,-6.66363,80.0481,6.85E+00,9.67E+01,9.11E+01,9.47E+01
330,-6.66396,93.3819,5.73E+00,8.97E+01,8.54E+01,8.89E+01
331,-13.3189,53.3731,9.24E+00,1.26E+02,1.04E+02,1.35E+02
332,-13.3197,60.0409,8.60E+00,1.17E+02,9.90E+01,1.23E+02
333,-13.3205,66.7088,7.98E+00,1.09E+02,9.48E+01,1.15E+02
334,-19.9756,60.0291,8.48E+00,1.23E+02,9.56E+01,1.40E+02
335,-19.9739,53.3584,9.10E+00,1.36E+02,1.00E+02,1.57E+02
336,-19.9774,66.6991,7.89E+00,1.14E+02,9.18E+01,1.28E+02
337,-6.66331,60.0474,8.66E+00,1.13E+02,1.03E+02,1.08E+02
338,-6.6633,53.3811,9.31E+00,1.22E+02,1.09E+02,1.15E+02
339,-6.66338,66.7141,8.04E+00,1.06E+02,9.82E+01,1.03E+02
340,-46.6086,73.311,6.67E+00,1.46E+02,7.66E+01,1.71E+02
341,-39.9507,73.3275,6.88E+00,1.33E+02,7.98E+01,1.57E+02
342,-33.2935,73.3433,7.05E+00,1.22E+02,8.28E+01,1.43E+02
