NodeID,Y,Z,Displacement,Stress_L1,Stress_L2,Stress_L4
2,100,-100,0.00E+00,2.66E+01,2.44E+00,6.03E+01
3,100,-93.3333,0.00E+00,2.72E+01,2.92E+00,7.17E+01
4,100,-86.6667,0.00E+00,2.57E+01,4.83E+00,8.93E+01
5,100,-80,0.00E+00,2.11E+01,7.73E+00,9.94E+01
6,100,-73.3333,0.00E+00,1.56E+01,1.00E+01,1.05E+02
7,100,-66.6667,0.00E+00,9.65E+00,1.11E+01,1.08E+02
8,100,-60,0.00E+00,5.04E+00,1.12E+01,1.09E+02
9,100,-53.3333,0.00E+00,5.63E+00,1.05E+01,1.09E+02
10,100,-46.6667,0.00E+00,1.07E+01,9.39E+00,1.07E+02
11,100,-40,0.00E+00,1.62E+01,7.91E+00,1.06E+02
12,100,-33.3333,0.00E+00,2.13E+01,6.16E+00,1.04E+02
13,100,-26.6667,0.00E+00,2.59E+01,4.21E+00,1.01E+02
14,100,-20,0.00E+00,2.98E+01,2.21E+00,9.85E+01
15,100,-13.3333,0.00E+00,3.31E+01,1.71E+00,9.53E+01
16,100,-6.66667,0.00E+00,3.58E+01,3.56E+00,9.18E+01
17,100,0,0.00E+00,3.80E+01,6.50E+00,8.80E+01
18,100,6.66667,0.00E+00,3.96E+01,9.77E+00,8.38E+01
19,100,13.3333,0.00E+00,4.07E+01,1.34E+01,7.92E+01
20,100,20,0.00E+00,4.12E+01,1.72E+01,7.43E+01
21,100,26.6667,0.00E+00,4.13E+01,2.14E+01,6.91E+01
22,100,33.3333,0.00E+00,4.06E+01,2.59E+01,6.33E+01
23,100,40,0.00E+00,3.91E+01,3.07E+01,5.70E+01
24,100,46.6667,0.00E+00,3.67E+01,3.58E+01,5.01E+01
25,100,53.3333,0.00E+00,3.31E+01,4.11E+01,4.24E+01
26,100,60,0.00E+00,2.80E+01,4.65E+01,3.40E+01
27,100,66.6667,0.00E+00,2.17E+01,5.16E+01,2.51E+01
28,100,73.3333,0.00E+00,1.44E+01,5.59E+01,1.65E+01
29,100,80,0.00E+00,7.89E+00,5.86E+01,9.84E+00
30,100,86.6667,0.00E+00,4.44E+00,5.88E+01,6.43E+00
31,100,93.3333,0.00E+00,3.36E+00,5.29E+01,4.50E+00
32,100,100,0.00E+00,2.92E+00,4.76E+01,3.42E+00
33,93.3333,100,0.00E+00,3.35E+00,5.29E+01,4.52E+00
34,86.6667,100,0.00E+00,4.26E+00,5.90E+01,6.39E+00
35,80,100,0.00E+00,7.35E+00,5.91E+01,9.56E+00
36,73.3333,100,0.00E+00,1.36E+01,5.67E+01,1.61E+01
37,66.6667,100,0.00E+00,2.07E+01,5.27E+01,2.47E+01
38,60,100,0.00E+00,2.70E+01,4.78E+01,3.38E+01
39,53.3333,100,0.00E+00,3.20E+01,4.25E+01,4.24E+01
40,46.6667,100,0.00E+00,3.57E+01,3.72E+01,5.02E+01
41,40,100,0.00E+00,3.82E+01,3.21E+01,5.73E+01
